,id,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,BlackLatinoMale,African-American,Hispanic,Caucasian,Native American,Asian,Other,y
3917,5974,0,22,-1,0,0,6,1,0,1,6,0,7,0,1,1,1,0,0,0,0,0,0
3307,5064,0,28,0,2,0,2,0,0,2,2,-1,3,-1,2,0,0,0,1,0,0,0,1
5161,7865,0,47,1,0,0,6,0,0,12,6,0,3,-1,12,1,1,0,0,0,0,0,1
3631,5546,0,56,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
2497,3801,0,61,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
590,899,0,25,0,0,0,3,0,0,0,3,-1,4,-1,0,1,1,0,0,0,0,0,0
5629,8583,0,25,0,0,0,8,3,1,8,8,1,5,0,8,1,1,0,0,0,0,0,1
3258,4979,0,42,0,0,0,8,0,0,6,8,1,8,1,6,1,1,0,0,0,0,0,1
5231,7977,0,21,-1,0,0,9,0,0,0,9,1,9,1,0,1,1,0,0,0,0,0,0
2520,3839,0,62,1,0,0,3,0,0,3,3,-1,1,-1,3,1,1,0,0,0,0,0,1
2660,4060,0,37,0,0,0,2,0,0,3,2,-1,1,-1,3,1,1,0,0,0,0,0,0
3034,4634,0,27,0,2,0,4,0,0,0,4,-1,2,-1,0,0,0,0,1,0,0,0,1
627,958,0,31,0,1,0,2,0,0,0,2,-1,2,-1,0,1,0,1,0,0,0,0,0
6053,9235,0,56,1,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,0
401,605,0,26,0,0,0,7,0,2,6,7,0,7,0,6,1,1,0,0,0,0,0,0
6686,10201,0,35,0,1,0,2,0,0,0,2,-1,2,-1,0,1,0,1,0,0,0,0,1
1967,2985,0,50,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,1
490,743,0,26,0,0,0,2,0,0,1,2,-1,3,-1,1,1,1,0,0,0,0,0,0
5804,8844,0,31,0,1,0,7,1,0,19,7,0,2,-1,19,1,0,1,0,0,0,0,1
1937,2936,0,27,0,0,0,4,1,0,1,4,-1,3,-1,1,1,1,0,0,0,0,0,0
1590,2432,0,29,0,0,0,1,0,0,0,1,-1,2,-1,0,1,1,0,0,0,0,0,0
7172,10947,0,61,1,0,0,9,0,0,4,9,1,3,-1,4,1,1,0,0,0,0,0,1
4389,6693,0,25,0,2,0,3,0,0,0,3,-1,4,-1,0,0,0,0,1,0,0,0,0
1085,1665,0,34,0,0,0,6,0,0,1,6,0,7,0,1,1,1,0,0,0,0,0,0
7201,10985,0,30,0,0,0,10,1,0,19,10,1,7,0,19,1,1,0,0,0,0,0,1
2876,4400,0,73,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
1848,2804,0,44,0,0,0,4,0,0,10,4,-1,2,-1,10,1,1,0,0,0,0,0,1
393,597,0,27,0,0,0,8,0,0,12,8,1,5,0,12,1,1,0,0,0,0,0,1
5185,7905,0,30,0,5,0,1,0,0,0,1,-1,2,-1,0,0,0,0,0,0,0,1,0
533,815,0,21,-1,2,0,3,0,0,0,3,-1,5,0,0,0,0,0,1,0,0,0,1
2939,4488,0,23,-1,1,0,6,0,0,3,6,0,5,0,3,1,0,1,0,0,0,0,1
636,969,0,22,-1,5,0,9,0,0,0,9,1,7,0,0,0,0,0,0,0,0,1,0
1775,2690,1,53,1,2,0,1,0,0,4,1,-1,1,-1,4,0,0,0,1,0,0,0,1
1599,2446,0,23,-1,2,0,3,0,0,0,3,-1,4,-1,0,0,0,0,1,0,0,0,1
4618,7055,0,25,0,2,0,5,0,0,2,5,0,3,-1,2,0,0,0,1,0,0,0,0
3849,5877,0,35,0,0,0,9,1,0,8,9,1,8,1,8,1,1,0,0,0,0,0,0
6094,9287,0,24,-1,0,0,7,0,0,8,7,0,7,0,8,1,1,0,0,0,0,0,1
3033,4631,0,28,0,0,1,10,0,0,7,10,1,7,0,7,1,1,0,0,0,0,0,1
299,438,0,34,0,0,0,4,0,0,5,4,-1,2,-1,5,1,1,0,0,0,0,0,1
4180,6382,0,28,0,0,0,2,0,0,2,2,-1,3,-1,2,1,1,0,0,0,0,0,0
1527,2339,1,27,0,2,0,7,0,0,1,7,0,3,-1,1,0,0,0,1,0,0,0,1
3439,5260,0,28,0,0,0,3,0,0,0,3,-1,3,-1,0,1,1,0,0,0,0,0,0
6236,9518,1,40,0,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
4570,6988,0,54,1,1,0,5,0,0,5,5,0,1,-1,5,1,0,1,0,0,0,0,0
999,1535,0,22,-1,1,0,7,0,0,1,7,0,5,0,1,1,0,1,0,0,0,0,1
3068,4681,0,21,-1,0,0,10,0,0,1,10,1,9,1,1,1,1,0,0,0,0,0,1
2509,3820,0,30,0,5,0,1,1,1,3,1,-1,1,-1,3,0,0,0,0,0,0,1,0
4123,6289,1,38,0,2,0,6,0,0,5,6,0,4,-1,5,0,0,0,1,0,0,0,1
5477,8348,0,57,1,2,0,1,0,0,3,1,-1,1,-1,3,0,0,0,1,0,0,0,0
2862,4381,0,55,1,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,0
6510,9922,1,26,0,0,0,3,1,0,4,3,-1,3,-1,4,0,1,0,0,0,0,0,0
282,411,1,41,0,0,0,3,0,0,2,3,-1,1,-1,2,0,1,0,0,0,0,0,0
4557,6965,1,41,0,5,0,3,0,0,2,3,-1,3,-1,2,0,0,0,0,0,0,1,0
4210,6427,0,36,0,0,0,2,0,0,4,2,-1,3,-1,4,1,1,0,0,0,0,0,0
45,66,0,25,0,2,0,10,0,0,9,10,1,9,1,9,0,0,0,1,0,0,0,1
3766,5749,0,30,0,4,0,3,0,0,6,3,-1,2,-1,6,0,0,0,0,0,1,0,0
420,637,0,22,-1,2,0,5,0,0,1,5,0,5,0,1,0,0,0,1,0,0,0,1
6524,9945,0,24,-1,2,0,2,0,0,0,2,-1,3,-1,0,0,0,0,1,0,0,0,1
6942,10567,1,29,0,2,0,3,0,0,3,3,-1,2,-1,3,0,0,0,1,0,0,0,0
1576,2412,0,25,0,2,0,4,1,0,6,4,-1,3,-1,6,0,0,0,1,0,0,0,0
5009,7635,0,61,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
5158,7859,0,29,0,5,0,6,0,0,8,6,0,6,0,8,0,0,0,0,0,0,1,1
3234,4948,0,29,0,2,0,4,0,0,1,4,-1,2,-1,1,0,0,0,1,0,0,0,0
1055,1623,0,57,1,0,0,7,0,0,19,7,0,4,-1,19,1,1,0,0,0,0,0,0
3698,5651,0,38,0,2,0,5,0,0,12,5,0,3,-1,12,0,0,0,1,0,0,0,0
3310,5067,1,24,-1,0,0,6,0,0,2,6,0,4,-1,2,0,1,0,0,0,0,0,1
4465,6812,0,24,-1,2,0,4,0,1,1,4,-1,4,-1,1,0,0,0,1,0,0,0,0
570,871,0,42,0,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
5345,8147,0,32,0,0,0,8,6,5,17,8,1,7,0,17,1,1,0,0,0,0,0,1
2602,3979,0,42,0,2,0,3,0,0,0,3,-1,1,-1,0,0,0,0,1,0,0,0,0
396,600,1,28,0,1,0,2,0,0,0,2,-1,2,-1,0,0,0,1,0,0,0,0,0
621,948,1,22,-1,0,0,5,0,0,0,5,0,6,0,0,0,1,0,0,0,0,0,0
1302,1994,0,29,0,2,0,10,0,0,7,10,1,7,0,7,0,0,0,1,0,0,0,1
2632,4014,0,34,0,0,1,8,0,0,11,8,1,4,-1,11,1,1,0,0,0,0,0,1
1344,2064,0,53,1,0,0,6,0,0,8,6,0,1,-1,8,1,1,0,0,0,0,0,1
7133,10886,1,39,0,0,0,7,0,0,1,7,0,2,-1,1,0,1,0,0,0,0,0,1
2681,4086,0,26,0,0,0,10,0,0,13,10,1,10,1,13,1,1,0,0,0,0,0,1
6547,9983,0,22,-1,0,0,3,0,0,3,3,-1,4,-1,3,1,1,0,0,0,0,0,1
2908,4442,0,24,-1,2,0,9,2,0,6,9,1,7,0,6,0,0,0,1,0,0,0,0
7059,10763,0,47,1,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,0
625,955,0,61,1,0,0,6,0,0,15,6,0,3,-1,15,1,1,0,0,0,0,0,1
1799,2730,0,21,-1,0,0,6,0,0,3,6,0,6,0,3,1,1,0,0,0,0,0,1
682,1037,0,21,-1,4,0,6,0,1,0,6,0,6,0,0,0,0,0,0,0,1,0,1
6835,10420,0,28,0,2,0,4,0,0,4,4,-1,3,-1,4,0,0,0,1,0,0,0,1
1864,2834,0,29,0,3,0,2,0,0,1,2,-1,2,-1,1,0,0,0,0,1,0,0,0
2501,3807,1,31,0,2,0,5,0,0,1,5,0,4,-1,1,0,0,0,1,0,0,0,1
6649,10139,1,31,0,0,0,3,0,0,1,3,-1,1,-1,1,0,1,0,0,0,0,0,1
6772,10329,0,53,1,5,0,1,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,1,0
1104,1689,0,54,1,2,0,1,0,0,3,1,-1,1,-1,3,0,0,0,1,0,0,0,1
749,1140,0,71,1,0,0,1,0,0,8,1,-1,2,-1,8,1,1,0,0,0,0,0,0
1081,1658,1,54,1,1,0,1,0,0,0,1,-1,1,-1,0,0,0,1,0,0,0,0,0
4319,6588,0,21,-1,0,0,4,0,0,0,4,-1,6,0,0,1,1,0,0,0,0,0,0
1449,2220,0,52,1,0,0,4,0,0,15,4,-1,3,-1,15,1,1,0,0,0,0,0,1
5159,7862,0,21,-1,1,0,3,0,0,0,3,-1,6,0,0,1,0,1,0,0,0,0,1
7061,10765,0,26,0,0,0,4,0,0,0,4,-1,4,-1,0,1,1,0,0,0,0,0,0
1643,2511,0,37,0,1,0,3,0,1,2,3,-1,3,-1,2,1,0,1,0,0,0,0,0
6683,10196,0,25,0,2,0,9,0,0,4,9,1,7,0,4,0,0,0,1,0,0,0,0
4155,6344,0,28,0,2,0,7,0,0,5,7,0,6,0,5,0,0,0,1,0,0,0,0
5059,7699,0,24,-1,0,0,2,0,0,0,2,-1,4,-1,0,1,1,0,0,0,0,0,1
2778,4239,0,35,0,1,0,3,0,1,0,3,-1,2,-1,0,1,0,1,0,0,0,0,0
231,341,1,26,0,0,0,4,0,0,2,4,-1,6,0,2,0,1,0,0,0,0,0,1
7161,10931,0,28,0,1,0,3,0,0,1,3,-1,2,-1,1,1,0,1,0,0,0,0,0
3382,5174,0,35,0,0,0,2,0,0,1,2,-1,1,-1,1,1,1,0,0,0,0,0,0
5818,8864,1,29,0,1,0,3,0,0,0,3,-1,3,-1,0,0,0,1,0,0,0,0,0
667,1016,0,30,0,5,0,9,0,0,4,9,1,8,1,4,0,0,0,0,0,0,1,1
4535,6931,0,31,0,0,0,2,0,0,0,2,-1,2,-1,0,1,1,0,0,0,0,0,0
5232,7979,0,45,1,2,0,6,0,0,21,6,0,1,-1,21,0,0,0,1,0,0,0,1
929,1422,1,27,0,1,0,2,0,0,0,2,-1,2,-1,0,0,0,1,0,0,0,0,1
2250,3426,0,25,0,0,0,10,1,0,21,10,1,10,1,21,1,1,0,0,0,0,0,1
2122,3243,1,46,1,0,0,8,0,0,1,8,1,3,-1,1,0,1,0,0,0,0,0,1
1170,1795,1,22,-1,1,0,6,0,0,0,6,0,6,0,0,0,0,1,0,0,0,0,0
6341,9674,0,22,-1,2,0,8,1,2,4,8,1,5,0,4,0,0,0,1,0,0,0,1
4458,6804,0,43,0,2,0,2,0,0,2,2,-1,1,-1,2,0,0,0,1,0,0,0,1
6290,9600,0,38,0,2,1,4,0,0,10,4,-1,1,-1,10,0,0,0,1,0,0,0,1
1259,1923,0,30,0,2,0,6,0,0,9,6,0,5,0,9,0,0,0,1,0,0,0,1
6103,9300,0,24,-1,2,0,5,0,0,2,5,0,3,-1,2,0,0,0,1,0,0,0,1
5049,7685,1,34,0,5,0,1,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,1,0
5349,8151,0,41,0,1,0,2,0,0,2,2,-1,1,-1,2,1,0,1,0,0,0,0,0
3839,5858,0,29,0,2,0,2,0,0,0,2,-1,2,-1,0,0,0,0,1,0,0,0,0
4493,6860,0,21,-1,1,0,8,0,0,0,8,1,8,1,0,1,0,1,0,0,0,0,1
920,1399,0,29,0,2,0,3,0,0,2,3,-1,3,-1,2,0,0,0,1,0,0,0,0
7092,10821,0,30,0,0,1,5,0,2,8,5,0,3,-1,8,1,1,0,0,0,0,0,1
2935,4481,0,47,1,0,0,7,0,0,15,7,0,2,-1,15,1,1,0,0,0,0,0,0
7065,10770,0,51,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
2139,3278,0,25,0,0,0,10,0,0,4,10,1,9,1,4,1,1,0,0,0,0,0,1
2515,3831,0,21,-1,2,0,8,0,0,0,8,1,7,0,0,0,0,0,1,0,0,0,1
2259,3441,0,49,1,2,0,7,0,0,0,7,0,2,-1,0,0,0,0,1,0,0,0,1
1321,2036,0,32,0,0,1,10,2,0,17,10,1,10,1,17,1,1,0,0,0,0,0,1
3752,5730,1,39,0,0,0,10,2,0,22,10,1,3,-1,22,0,1,0,0,0,0,0,1
4298,6554,1,26,0,0,0,4,0,0,0,4,-1,4,-1,0,0,1,0,0,0,0,0,0
2167,3315,0,62,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
3090,4711,1,39,0,0,0,1,0,0,1,1,-1,1,-1,1,0,1,0,0,0,0,0,0
4330,6602,0,29,0,2,0,4,0,0,1,4,-1,6,0,1,0,0,0,1,0,0,0,1
370,552,0,22,-1,2,0,6,0,0,2,6,0,5,0,2,0,0,0,1,0,0,0,1
3158,4827,1,56,1,0,0,1,0,0,1,1,-1,1,-1,1,0,1,0,0,0,0,0,0
5296,8078,1,58,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
5834,8889,0,36,0,2,0,2,0,0,1,2,-1,1,-1,1,0,0,0,1,0,0,0,0
1843,2793,0,30,0,0,4,10,1,0,11,10,1,9,1,11,1,1,0,0,0,0,0,0
1529,2343,0,72,1,2,0,1,0,0,3,1,-1,1,-1,3,0,0,0,1,0,0,0,0
3244,4960,1,33,0,2,0,6,0,0,1,6,0,3,-1,1,0,0,0,1,0,0,0,1
2216,3384,0,21,-1,2,0,8,1,2,1,8,1,9,1,1,0,0,0,1,0,0,0,0
3978,6071,0,45,1,0,0,3,0,0,11,3,-1,3,-1,11,1,1,0,0,0,0,0,0
6282,9586,1,22,-1,0,0,5,0,5,0,5,0,5,0,0,0,1,0,0,0,0,0,1
918,1396,0,32,0,0,0,10,0,0,19,10,1,10,1,19,1,1,0,0,0,0,0,1
1412,2162,1,37,0,0,0,4,0,0,0,4,-1,3,-1,0,0,1,0,0,0,0,0,0
858,1298,0,24,-1,0,0,9,1,1,7,9,1,7,0,7,1,1,0,0,0,0,0,0
4955,7545,0,24,-1,2,0,5,0,2,3,5,0,4,-1,3,0,0,0,1,0,0,0,0
7118,10869,0,47,1,0,0,10,0,0,4,10,1,2,-1,4,1,1,0,0,0,0,0,1
4063,6193,0,42,0,0,0,5,0,0,1,5,0,2,-1,1,1,1,0,0,0,0,0,0
5556,8463,0,23,-1,0,0,5,0,0,0,5,0,8,1,0,1,1,0,0,0,0,0,0
4259,6500,1,24,-1,2,0,4,0,0,0,4,-1,5,0,0,0,0,0,1,0,0,0,0
5460,8314,0,26,0,0,0,9,0,0,4,9,1,7,0,4,1,1,0,0,0,0,0,0
5297,8081,0,33,0,2,0,7,0,0,3,7,0,5,0,3,0,0,0,1,0,0,0,1
6479,9880,1,46,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
4222,6446,0,31,0,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,1
3751,5729,0,21,-1,2,0,7,1,0,4,7,0,6,0,4,0,0,0,1,0,0,0,1
5302,8090,0,37,0,2,0,2,0,0,1,2,-1,1,-1,1,0,0,0,1,0,0,0,1
4850,7392,0,51,1,0,0,3,0,0,2,3,-1,1,-1,2,1,1,0,0,0,0,0,0
6820,10401,1,47,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
6836,10422,0,26,0,2,0,3,0,1,2,3,-1,3,-1,2,0,0,0,1,0,0,0,1
3223,4935,0,28,0,0,0,10,2,0,21,10,1,10,1,21,1,1,0,0,0,0,0,0
4391,6696,0,23,-1,0,0,7,0,0,0,7,0,5,0,0,1,1,0,0,0,0,0,0
4512,6893,0,25,0,0,0,5,0,0,0,5,0,5,0,0,1,1,0,0,0,0,0,0
7182,10958,1,49,1,2,0,6,0,0,2,6,0,1,-1,2,0,0,0,1,0,0,0,0
4269,6513,0,61,1,0,0,4,0,0,13,4,-1,2,-1,13,1,1,0,0,0,0,0,1
2108,3222,0,29,0,0,0,7,1,0,6,7,0,5,0,6,1,1,0,0,0,0,0,0
1222,1871,1,25,0,0,0,8,0,0,2,8,1,8,1,2,0,1,0,0,0,0,0,1
6157,9385,0,55,1,5,0,1,0,0,8,1,-1,1,-1,8,0,0,0,0,0,0,1,1
3331,5107,0,27,0,0,0,10,0,0,8,10,1,9,1,8,1,1,0,0,0,0,0,1
40,56,1,21,-1,0,0,8,0,0,2,8,1,8,1,2,0,1,0,0,0,0,0,0
3349,5131,0,20,-1,0,0,5,0,0,0,5,0,7,0,0,1,1,0,0,0,0,0,1
3247,4964,0,40,0,0,0,8,0,0,3,8,1,5,0,3,1,1,0,0,0,0,0,1
791,1202,0,32,0,0,0,9,0,1,22,9,1,10,1,22,1,1,0,0,0,0,0,1
1968,2988,0,57,1,2,0,1,0,0,2,1,-1,1,-1,2,0,0,0,1,0,0,0,0
992,1526,0,36,0,0,0,4,0,0,5,4,-1,2,-1,5,1,1,0,0,0,0,0,0
1260,1924,0,20,-1,0,0,10,0,0,0,10,1,10,1,0,1,1,0,0,0,0,0,1
5418,8257,0,34,0,0,0,7,0,0,8,7,0,3,-1,8,1,1,0,0,0,0,0,0
5295,8077,0,26,0,0,0,3,0,0,2,3,-1,4,-1,2,1,1,0,0,0,0,0,0
357,531,0,26,0,0,0,10,0,1,6,10,1,10,1,6,1,1,0,0,0,0,0,1
708,1073,0,23,-1,1,0,4,0,0,0,4,-1,5,0,0,1,0,1,0,0,0,0,0
2357,3597,0,24,-1,2,0,5,0,3,3,5,0,4,-1,3,0,0,0,1,0,0,0,1
6181,9425,1,48,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
5519,8410,0,33,0,0,2,10,0,0,8,10,1,7,0,8,1,1,0,0,0,0,0,1
3144,4804,0,67,1,1,0,1,0,0,2,1,-1,1,-1,2,1,0,1,0,0,0,0,0
793,1205,0,63,1,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,0
1066,1638,0,45,1,0,0,3,0,0,10,3,-1,1,-1,10,1,1,0,0,0,0,0,1
1338,2058,0,20,-1,0,0,7,0,1,0,7,0,6,0,0,1,1,0,0,0,0,0,1
980,1508,1,22,-1,0,0,3,0,0,0,3,-1,4,-1,0,0,1,0,0,0,0,0,0
1794,2721,0,25,0,5,20,10,0,0,24,10,1,6,0,24,0,0,0,0,0,0,1,1
4343,6626,0,26,0,0,0,2,0,0,0,2,-1,3,-1,0,1,1,0,0,0,0,0,0
4684,7157,0,27,0,1,0,2,0,0,1,2,-1,2,-1,1,1,0,1,0,0,0,0,0
6716,10243,1,29,0,1,0,3,0,0,0,3,-1,2,-1,0,0,0,1,0,0,0,0,0
4143,6323,0,58,1,2,0,1,0,0,2,1,-1,1,-1,2,0,0,0,1,0,0,0,1
6161,9392,0,53,1,2,0,5,0,0,1,5,0,5,0,1,0,0,0,1,0,0,0,0
1650,2518,0,25,0,1,0,8,0,4,5,8,1,7,0,5,1,0,1,0,0,0,0,0
2566,3918,0,41,0,0,0,1,0,0,8,1,-1,1,-1,8,1,1,0,0,0,0,0,1
2764,4219,0,35,0,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,0
5752,8762,0,43,0,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,0
4772,7280,0,39,0,0,0,6,0,0,19,6,0,1,-1,19,1,1,0,0,0,0,0,1
3619,5530,0,30,0,0,0,1,0,0,1,1,-1,2,-1,1,1,1,0,0,0,0,0,0
2458,3743,0,23,-1,0,0,4,0,0,1,4,-1,6,0,1,1,1,0,0,0,0,0,0
5482,8355,0,28,0,0,0,4,0,0,2,4,-1,4,-1,2,1,1,0,0,0,0,0,0
5466,8320,0,25,0,5,0,4,0,0,1,4,-1,5,0,1,0,0,0,0,0,0,1,1
6583,10042,0,25,0,0,0,7,0,0,6,7,0,4,-1,6,1,1,0,0,0,0,0,1
4801,7320,0,22,-1,2,0,8,2,0,3,8,1,6,0,3,0,0,0,1,0,0,0,1
2898,4432,0,22,-1,2,0,7,0,3,0,7,0,10,1,0,0,0,0,1,0,0,0,0
262,384,0,29,0,0,0,3,0,0,1,3,-1,3,-1,1,1,1,0,0,0,0,0,0
4012,6116,0,26,0,0,0,6,0,0,3,6,0,4,-1,3,1,1,0,0,0,0,0,1
3455,5281,0,23,-1,1,0,3,0,0,0,3,-1,5,0,0,1,0,1,0,0,0,0,0
3010,4598,0,29,0,0,0,10,0,0,5,10,1,8,1,5,1,1,0,0,0,0,0,0
290,426,0,54,1,2,0,2,0,0,6,2,-1,1,-1,6,0,0,0,1,0,0,0,1
7144,10907,1,30,0,2,0,5,0,0,3,5,0,2,-1,3,0,0,0,1,0,0,0,0
1934,2933,0,26,0,0,0,8,0,0,8,8,1,5,0,8,1,1,0,0,0,0,0,1
3189,4881,0,31,0,0,0,6,0,0,0,6,0,3,-1,0,1,1,0,0,0,0,0,0
5073,7722,1,23,-1,0,0,9,0,0,3,9,1,7,0,3,0,1,0,0,0,0,0,1
3023,4617,0,30,0,2,0,2,0,0,0,2,-1,3,-1,0,0,0,0,1,0,0,0,1
6096,9292,0,39,0,0,0,9,0,0,4,9,1,5,0,4,1,1,0,0,0,0,0,0
5222,7966,0,33,0,0,4,10,0,0,12,10,1,7,0,12,1,1,0,0,0,0,0,1
2747,4190,0,30,0,0,0,6,1,0,9,6,0,3,-1,9,1,1,0,0,0,0,0,1
6843,10429,0,27,0,5,0,2,0,0,2,2,-1,3,-1,2,0,0,0,0,0,0,1,1
3127,4775,0,42,0,2,0,5,0,0,3,5,0,3,-1,3,0,0,0,1,0,0,0,1
4932,7513,0,21,-1,0,0,6,0,0,1,6,0,8,1,1,1,1,0,0,0,0,0,1
7184,10962,1,36,0,2,0,6,0,0,4,6,0,3,-1,4,0,0,0,1,0,0,0,1
4084,6223,0,54,1,5,0,1,0,0,2,1,-1,1,-1,2,0,0,0,0,0,0,1,0
3889,5933,0,45,1,0,0,2,0,0,1,2,-1,1,-1,1,1,1,0,0,0,0,0,1
5493,8369,0,47,1,2,0,2,0,0,5,2,-1,3,-1,5,0,0,0,1,0,0,0,0
4941,7524,1,32,0,1,0,2,0,0,0,2,-1,1,-1,0,0,0,1,0,0,0,0,0
4939,7522,0,36,0,0,0,2,0,0,7,2,-1,1,-1,7,1,1,0,0,0,0,0,1
3041,4645,0,69,1,5,0,1,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,1,0
725,1101,1,37,0,1,0,3,0,0,1,3,-1,1,-1,1,0,0,1,0,0,0,0,0
6953,10582,0,24,-1,0,1,6,0,1,1,6,0,7,0,1,1,1,0,0,0,0,0,1
6922,10542,0,26,0,2,0,7,0,0,4,7,0,3,-1,4,0,0,0,1,0,0,0,1
795,1207,0,26,0,2,0,5,0,0,2,5,0,4,-1,2,0,0,0,1,0,0,0,1
4304,6566,0,25,0,0,0,9,0,0,9,9,1,8,1,9,1,1,0,0,0,0,0,1
717,1088,0,62,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
6911,10528,0,41,0,1,0,1,0,0,1,1,-1,1,-1,1,1,0,1,0,0,0,0,0
425,643,0,29,0,0,0,10,0,0,8,10,1,9,1,8,1,1,0,0,0,0,0,0
3437,5258,0,55,1,2,0,3,0,0,3,3,-1,1,-1,3,0,0,0,1,0,0,0,0
1717,2610,0,51,1,0,0,2,0,0,1,2,-1,2,-1,1,1,1,0,0,0,0,0,0
4741,7238,1,53,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
5113,7786,0,28,0,0,0,5,0,0,2,5,0,7,0,2,1,1,0,0,0,0,0,0
5154,7851,0,38,0,1,0,2,0,0,0,2,-1,2,-1,0,1,0,1,0,0,0,0,0
956,1467,0,29,0,0,0,7,0,1,10,7,0,5,0,10,1,1,0,0,0,0,0,1
3785,5778,1,23,-1,1,0,8,3,1,7,8,1,5,0,7,0,0,1,0,0,0,0,1
1225,1874,1,28,0,2,0,4,0,0,1,4,-1,4,-1,1,0,0,0,1,0,0,0,0
1313,2021,0,45,1,5,0,1,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,1,0
224,332,1,30,0,0,0,7,0,0,2,7,0,4,-1,2,0,1,0,0,0,0,0,0
7056,10760,0,22,-1,1,0,2,0,0,0,2,-1,4,-1,0,1,0,1,0,0,0,0,1
1469,2250,0,30,0,0,1,10,0,2,15,10,1,8,1,15,1,1,0,0,0,0,0,1
2344,3571,0,30,0,2,0,8,0,0,1,8,1,6,0,1,0,0,0,1,0,0,0,1
4316,6585,0,29,0,0,1,9,0,0,3,9,1,6,0,3,1,1,0,0,0,0,0,1
2136,3272,0,37,0,0,0,10,0,1,26,10,1,8,1,26,1,1,0,0,0,0,0,1
1765,2679,1,43,0,2,0,2,0,0,0,2,-1,1,-1,0,0,0,0,1,0,0,0,0
5543,8445,0,24,-1,1,0,8,0,0,1,8,1,7,0,1,1,0,1,0,0,0,0,0
834,1257,0,22,-1,0,0,7,0,1,1,7,0,9,1,1,1,1,0,0,0,0,0,1
5697,8683,0,30,0,2,0,2,0,0,2,2,-1,3,-1,2,0,0,0,1,0,0,0,0
5997,9159,0,50,1,2,0,2,0,0,2,2,-1,1,-1,2,0,0,0,1,0,0,0,1
7047,10743,0,41,0,0,1,6,0,0,18,6,0,8,1,18,1,1,0,0,0,0,0,1
6098,9295,0,30,0,1,0,2,0,0,2,2,-1,2,-1,2,1,0,1,0,0,0,0,0
693,1055,0,33,0,0,0,8,0,0,4,8,1,6,0,4,1,1,0,0,0,0,0,1
4163,6360,0,39,0,2,0,3,0,0,0,3,-1,2,-1,0,0,0,0,1,0,0,0,0
3161,4833,0,25,0,2,0,5,0,0,2,5,0,6,0,2,0,0,0,1,0,0,0,0
1254,1915,0,35,0,0,0,8,0,0,4,8,1,3,-1,4,1,1,0,0,0,0,0,1
6414,9788,0,55,1,0,0,8,0,0,12,8,1,6,0,12,1,1,0,0,0,0,0,0
330,493,0,45,1,0,0,1,0,0,1,1,-1,1,-1,1,1,1,0,0,0,0,0,0
3088,4708,0,31,0,0,0,2,0,0,4,2,-1,1,-1,4,1,1,0,0,0,0,0,0
3259,4980,0,29,0,2,0,3,0,0,1,3,-1,2,-1,1,0,0,0,1,0,0,0,0
5169,7881,0,25,0,0,0,3,0,0,0,3,-1,5,0,0,1,1,0,0,0,0,0,0
4241,6477,0,58,1,2,0,5,0,0,4,5,0,3,-1,4,0,0,0,1,0,0,0,1
4949,7537,0,37,0,1,0,1,0,0,2,1,-1,1,-1,2,1,0,1,0,0,0,0,1
6859,10450,0,30,0,2,0,2,0,0,1,2,-1,2,-1,1,0,0,0,1,0,0,0,1
