id,sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,sensitive,y_charge_mean,charge_id_0,charge_id_1,charge_id_2,charge_id_3,charge_id_4,BlackLatinoMale,African-American,Hispanic,Caucasian,Native American,Asian,Other,y
1033,1,2,24,-1,0,5,0,0,1,1,5,0,4,-1,1,1,-1,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1034,0,0,60,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1035,0,0,30,0,0,2,0,0,2,1,2,-1,3,-1,2,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1036,1,5,32,0,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,0,7,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
1037,0,2,21,-1,0,4,0,1,0,1,4,-1,5,0,0,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1038,0,3,34,0,0,3,0,0,2,1,3,-1,2,-1,2,1,-1,9,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,1
1039,0,1,41,0,0,8,0,0,2,1,8,1,2,-1,2,1,-1,161,6,0.43504204,0,0,0,0,1,0,0,0,0,0,1,0,1
1040,0,0,23,-1,0,10,0,0,1,1,10,1,10,1,1,1,-1,15,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1041,0,0,23,-1,0,6,0,0,3,1,6,0,5,0,3,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1042,0,0,56,1,0,2,0,0,1,1,2,-1,1,-1,1,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1043,0,3,30,0,0,3,0,0,5,1,3,-1,2,-1,5,1,-1,2,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,1
1044,0,0,24,-1,0,4,0,0,1,1,4,-1,6,0,1,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1045,1,2,33,0,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1046,0,2,48,1,0,8,0,0,2,1,8,1,5,0,2,0,-1,4,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1047,0,5,33,0,0,7,0,0,3,1,7,0,2,-1,3,1,-1,0,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
1048,0,2,49,1,0,1,0,0,4,16,1,-1,2,-1,4,1,-11,5,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1049,0,2,24,-1,0,4,0,0,0,1,4,-1,5,0,0,1,-1,18,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1050,0,0,26,0,0,9,0,0,1,1,9,1,8,1,1,1,0,-1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1051,0,2,42,0,0,2,0,0,0,1,2,-1,1,-1,0,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1052,0,0,22,-1,0,6,0,0,1,1,6,0,6,0,1,1,-1,6,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1053,0,3,36,0,0,1,0,0,0,0,1,-1,1,-1,0,1,0,0,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
1054,0,2,29,0,0,7,0,1,7,1,7,0,6,0,7,0,-1,27,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1055,0,2,39,0,0,3,0,0,0,0,3,-1,3,-1,0,0,0,18,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1056,0,0,27,0,0,6,2,1,13,0,6,0,3,-1,13,1,0,14,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1057,0,2,20,-1,0,2,0,0,0,0,2,-1,5,0,0,1,-1,3,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1058,0,0,25,0,2,10,0,0,4,1,10,1,7,0,4,1,-1,86,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1059,0,2,53,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1060,1,0,27,0,0,8,0,0,0,1,8,1,4,-1,0,0,-1,6,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
1061,0,5,21,-1,0,5,0,0,0,1,5,0,8,1,0,1,-1,6,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,1
1062,0,2,22,-1,0,7,0,2,0,1,7,0,6,0,0,1,-1,2,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1063,0,5,51,1,0,1,0,0,2,1,1,-1,1,-1,2,1,-1,1,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
1064,0,0,37,0,0,4,0,0,4,0,4,-1,2,-1,4,1,0,92,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1065,1,5,27,0,0,2,0,0,0,1,2,-1,2,-1,0,0,-1,0,7,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
1066,0,5,21,-1,0,6,0,0,0,1,6,0,6,0,0,1,-1,5,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
1067,0,0,35,0,0,1,0,0,1,0,1,-1,1,-1,1,1,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1068,0,2,49,1,0,1,0,0,2,1,1,-1,1,-1,2,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1069,0,0,38,0,0,6,0,0,9,4,6,0,8,1,9,1,-5,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1070,1,0,30,0,0,2,0,0,0,0,2,-1,2,-1,0,0,0,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1071,0,0,22,-1,0,6,0,0,3,1,6,0,5,0,3,1,-1,128,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1072,1,3,30,0,0,3,0,0,3,1,3,-1,2,-1,3,0,-1,1,5,0.43504204,0,0,0,0,1,0,0,1,0,0,0,0,1
1073,0,2,26,0,0,2,0,0,0,1,2,-1,3,-1,0,1,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1074,0,5,26,0,0,4,0,0,0,1,4,-1,2,-1,0,0,-1,1,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
1075,0,2,45,1,0,9,0,0,9,1,9,1,4,-1,9,1,-1,54,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1076,0,0,20,-1,0,9,0,0,0,1,9,1,7,0,0,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1077,0,0,29,0,0,8,0,0,4,2,8,1,9,1,4,1,-1,80,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1078,0,2,43,0,0,6,0,0,1,1,6,0,4,-1,1,1,-1,69,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1079,0,2,26,0,0,5,0,0,2,1,5,0,6,0,2,1,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1080,1,0,46,1,0,4,0,0,4,0,4,-1,3,-1,4,1,-1,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1081,0,2,41,0,0,1,0,0,0,1,1,-1,1,-1,0,0,0,-1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1082,1,0,25,0,0,7,0,0,5,1,7,0,3,-1,5,1,-1,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1083,0,2,30,0,0,3,0,0,0,1,3,-1,2,-1,0,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1084,0,2,34,0,0,6,0,0,1,1,6,0,4,-1,1,1,-1,2,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1085,0,2,52,1,0,1,0,0,2,1,1,-1,1,-1,2,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1086,0,0,55,1,0,6,0,0,21,1,6,0,5,0,21,1,0,85,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1087,1,2,49,1,0,1,0,0,1,1,1,-1,1,-1,1,1,-1,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1088,1,2,47,1,0,1,0,0,0,0,1,-1,1,-1,0,1,0,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1089,0,0,27,0,0,2,0,0,0,0,2,-1,3,-1,0,0,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1090,0,0,21,-1,0,10,1,0,1,0,10,1,9,1,1,1,0,59,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1091,0,0,21,-1,0,6,0,0,0,2,6,0,6,0,0,1,-2,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1092,0,2,70,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1093,0,5,40,0,0,1,0,0,4,1,1,-1,1,-1,4,0,-1,2,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,1
1094,0,0,43,0,0,4,0,0,18,1,4,-1,3,-1,18,1,-1,9,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1095,0,0,38,0,0,6,0,0,15,1,6,0,5,0,15,1,0,55,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1096,1,5,20,-1,0,5,0,0,0,1,5,0,7,0,0,0,0,10,7,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,1
1097,0,2,31,0,0,5,0,0,6,1,5,0,5,0,6,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1098,0,0,29,0,0,2,0,0,3,1,2,-1,3,-1,3,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1099,1,0,30,0,0,2,0,0,0,1,2,-1,2,-1,0,0,-1,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1100,1,2,25,0,0,5,0,0,2,25,5,0,3,-1,2,1,-25,11,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1101,0,2,61,1,0,1,0,0,1,1,1,-1,1,-1,1,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1102,0,2,62,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,2,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1103,0,2,48,1,0,6,0,0,9,1,6,0,1,-1,9,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1104,0,0,22,-1,0,4,0,0,0,1,4,-1,5,0,0,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1105,0,0,30,0,0,8,0,0,4,1,8,1,8,1,4,0,-1,15,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1106,0,2,63,1,0,1,0,0,0,1,1,-1,1,-1,0,0,0,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1107,0,2,39,0,0,1,0,0,3,1,1,-1,1,-1,3,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1108,1,3,30,0,0,3,0,0,0,1,3,-1,2,-1,0,0,-1,1,5,0.43504204,0,0,0,0,1,0,0,1,0,0,0,0,1
1109,0,0,38,0,0,7,5,0,37,1,7,0,2,-1,37,0,-1,30,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1110,0,0,23,-1,0,6,0,0,2,1,6,0,5,0,2,1,0,237,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1111,0,0,42,0,0,1,0,0,0,0,1,-1,1,-1,0,0,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1112,0,0,38,0,0,7,0,0,2,0,7,0,3,-1,2,1,0,192,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1113,1,0,36,0,0,3,0,0,7,1,3,-1,3,-1,7,1,-1,2,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
1114,0,0,36,0,0,3,0,0,0,1,3,-1,1,-1,0,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1115,0,0,31,0,0,1,0,0,1,15,1,-1,2,-1,1,1,-14,13,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1116,1,0,28,0,0,4,0,0,3,1,4,-1,4,-1,3,1,-1,4,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
1117,0,0,40,0,0,1,0,0,1,1,1,-1,1,-1,1,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1118,0,0,24,-1,0,9,0,0,17,1,9,1,9,1,17,1,-1,130,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1119,0,0,21,-1,0,9,0,1,1,1,9,1,8,1,1,1,-1,242,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1120,0,3,52,1,0,7,0,0,9,1,7,0,1,-1,9,1,-1,33,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,1
1121,1,5,40,0,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,1,7,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
1122,1,0,45,1,0,4,0,0,1,1,4,-1,2,-1,1,1,-1,6,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1123,0,0,29,0,0,2,0,0,1,0,2,-1,2,-1,1,0,0,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1124,0,0,46,1,0,5,0,0,10,1,5,0,1,-1,10,1,-1,9,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1125,0,2,21,-1,0,8,1,2,1,1,8,1,9,1,1,1,-1,12,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1126,0,2,35,0,0,5,0,0,6,10,5,0,4,-1,6,1,-10,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1127,0,2,48,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1128,0,0,31,0,0,6,0,0,10,8,6,0,4,-1,10,1,-8,8,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1129,0,0,47,1,0,5,0,0,0,1,5,0,3,-1,0,0,-1,3,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1130,0,0,21,-1,1,10,2,2,3,1,10,1,10,1,3,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1131,0,0,34,0,0,4,0,0,5,1,4,-1,3,-1,5,1,-1,5,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1132,0,0,52,1,0,1,0,0,2,5,1,-1,1,-1,2,1,-5,3,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1133,0,2,21,-1,0,8,0,0,0,1,8,1,9,1,0,0,-1,9,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1134,0,2,53,1,0,1,0,0,1,3,1,-1,1,-1,1,0,-2,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1135,1,2,19,-1,0,3,0,0,0,1,3,-1,5,0,0,1,-1,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1136,0,0,22,-1,0,6,0,0,0,1,6,0,8,1,0,0,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1137,0,0,45,1,0,3,0,0,1,1,3,-1,1,-1,1,1,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1138,1,2,27,0,0,2,0,0,0,1,2,-1,2,-1,0,1,-1,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1139,0,2,25,0,0,2,0,0,0,1,2,-1,3,-1,0,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1140,0,2,28,0,0,3,0,0,3,1,3,-1,2,-1,3,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1141,0,0,36,0,0,2,0,0,3,1,2,-1,2,-1,3,0,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1142,0,0,27,0,0,5,0,0,7,1,5,0,5,0,7,1,-1,10,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1143,0,0,25,0,0,10,1,0,21,1,10,1,10,1,21,1,-14,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1144,1,2,42,0,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1145,0,0,21,-1,0,6,0,0,0,1,6,0,9,1,0,1,-1,3,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1146,1,0,28,0,0,2,0,0,0,0,2,-1,2,-1,0,0,0,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1147,0,0,27,0,0,10,0,0,25,50,10,1,9,1,25,1,18,40,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1148,1,2,21,-1,0,6,0,0,0,1,6,0,7,0,0,1,-1,2,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1149,0,2,26,0,0,6,0,0,0,0,6,0,6,0,0,0,0,5,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1150,0,2,36,0,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1151,0,2,28,0,0,3,0,0,1,26,3,-1,4,-1,1,0,-25,24,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1152,1,0,25,0,0,3,0,0,1,1,3,-1,3,-1,1,1,-1,4,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1153,0,0,21,-1,0,8,1,0,1,0,8,1,8,1,1,0,0,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1154,0,2,37,0,0,2,0,0,1,1,2,-1,3,-1,1,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1155,0,2,37,0,0,1,0,0,1,1,1,-1,1,-1,1,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1156,0,2,24,-1,0,5,0,1,1,1,5,0,4,-1,1,1,-1,21,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1157,0,5,49,1,0,1,0,0,2,1,1,-1,1,-1,2,1,-1,0,6,0.43504204,0,0,0,0,1,0,0,0,0,0,0,1,0
1158,0,0,23,-1,0,2,0,0,1,1,2,-1,3,-1,1,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1159,0,2,43,0,0,5,0,0,5,1,5,0,6,0,5,1,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1160,0,0,28,0,0,8,0,0,6,1,8,1,3,-1,6,0,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1161,0,0,53,1,0,2,0,0,1,1,2,-1,2,-1,1,0,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1162,1,0,24,-1,0,9,0,0,1,1,9,1,5,0,1,1,-1,3,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1163,0,3,35,0,0,2,0,0,0,1,2,-1,1,-1,0,0,-1,1,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
1164,0,0,23,-1,0,7,0,0,3,1,7,0,5,0,3,1,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1165,0,0,26,0,0,2,0,0,2,1,2,-1,3,-1,2,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1166,0,0,31,0,0,4,0,0,7,1,4,-1,4,-1,7,1,-1,54,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1167,1,0,30,0,0,10,3,2,14,0,10,1,7,0,14,1,0,5,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,1
1168,0,3,34,0,0,1,0,0,1,1,1,-1,1,-1,1,1,-1,0,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,1
1169,0,0,26,0,0,4,0,0,2,29,4,-1,4,-1,2,0,-29,28,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1170,0,3,60,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,1,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
1171,1,0,20,-1,0,5,0,0,0,1,5,0,7,0,0,1,-1,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1172,0,0,26,0,0,7,0,0,5,1,7,0,6,0,5,1,-1,6,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1173,0,3,49,1,0,1,0,0,1,1,1,-1,1,-1,1,1,-1,5,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,1
1174,0,0,19,-1,0,10,1,0,1,0,10,1,10,1,1,1,0,-1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1175,0,2,53,1,0,1,0,0,1,12,1,-1,1,-1,1,1,-12,11,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1176,1,0,24,-1,0,3,0,0,0,1,3,-1,3,-1,0,1,-1,0,1,0.43504204,0,0,0,0,1,0,1,0,0,0,0,0,0
1177,0,2,26,0,0,10,3,0,8,1,10,1,7,0,8,1,-1,41,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1178,0,2,25,0,0,2,0,0,0,0,2,-1,3,-1,0,1,0,3,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1179,0,0,21,-1,0,2,0,0,1,1,2,-1,5,0,1,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1180,0,0,38,0,0,5,0,0,3,1,5,0,6,0,3,1,0,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1181,0,2,23,-1,0,2,0,0,0,4,2,-1,3,-1,0,1,-4,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1182,0,2,20,-1,0,6,0,1,0,1,6,0,7,0,0,1,-1,8,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1183,1,2,39,0,0,1,0,0,4,2,1,-1,1,-1,4,1,-2,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1184,0,0,24,-1,0,2,0,0,1,1,2,-1,3,-1,1,1,-1,6,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1185,0,0,49,1,0,4,0,0,3,1,4,-1,1,-1,3,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1186,0,0,31,0,0,7,0,0,7,1,7,0,7,0,7,1,-1,77,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1187,0,0,20,-1,0,6,0,0,1,26,6,0,8,1,1,1,-26,16,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1188,0,2,28,0,0,3,0,0,0,0,3,-1,2,-1,0,0,0,13,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1189,0,2,67,1,0,1,0,0,3,1,1,-1,1,-1,3,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1190,0,3,33,0,0,1,0,0,0,0,1,-1,1,-1,0,1,0,1,4,0.43504204,0,0,0,0,1,1,0,1,0,0,0,0,0
1191,0,0,52,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1192,0,0,45,1,0,7,0,0,17,1,7,0,5,0,17,1,-1,46,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1193,0,2,22,-1,0,9,0,0,1,1,9,1,9,1,1,1,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1194,0,2,40,0,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1195,0,0,42,0,0,1,0,0,1,1,1,-1,1,-1,1,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1196,0,2,26,0,0,5,0,0,0,1,5,0,4,-1,0,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1197,0,2,54,1,0,1,0,0,1,1,1,-1,1,-1,1,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1198,0,2,61,1,0,4,0,0,1,0,4,-1,2,-1,1,1,0,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1199,0,2,57,1,0,1,0,0,0,1,1,-1,1,-1,0,1,0,27,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1200,0,2,24,-1,0,5,0,3,3,1,5,0,4,-1,3,0,-1,1,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,1
1201,0,0,34,0,0,1,0,0,1,1,1,-1,2,-1,1,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1202,0,0,44,0,0,1,0,0,0,1,1,-1,2,-1,0,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1203,0,2,61,1,0,6,0,0,10,1,6,0,5,0,10,1,-1,22,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1204,0,0,26,0,0,9,0,0,1,1,9,1,7,0,1,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1205,1,2,53,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,0,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1206,0,0,22,-1,0,7,0,0,1,1,7,0,6,0,1,1,-1,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1207,0,2,50,1,0,7,0,0,0,1,7,0,2,-1,0,1,-1,30,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1208,0,0,21,-1,0,7,0,0,0,1,7,0,7,0,0,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1209,1,2,36,0,0,1,0,0,0,0,1,-1,1,-1,0,0,0,1,3,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1210,0,2,39,0,0,3,0,0,0,1,3,-1,2,-1,0,1,-1,54,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1211,0,0,29,0,0,2,0,0,0,1,2,-1,2,-1,0,0,0,0,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
1212,0,2,26,0,0,6,0,0,0,1,6,0,2,-1,0,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1213,0,0,23,-1,0,6,0,0,1,1,6,0,5,0,1,1,-1,2,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,1
1214,0,2,34,0,0,1,0,0,0,1,1,-1,2,-1,0,0,-1,0,2,0.43504204,0,0,0,0,1,0,0,0,1,0,0,0,0
1215,0,0,20,-1,0,3,0,0,0,1,3,-1,6,0,0,1,-1,1,0,0.43504204,0,0,0,0,1,1,1,0,0,0,0,0,0
