age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,y,sensitive,y_charge_mean,charge_id_0,charge_id_1,charge_id_2,charge_id_3,charge_id_4
30,0,0,3,0,0,5,1.0,3,-1,2,-1,5,1,-1.0,2,1,4,0.4350420395985896,0,0,0,0,1
24,-1,0,4,0,0,1,1.0,4,-1,6,0,1,0,-1.0,0,1,0,0.4350420395985896,0,0,0,0,1
33,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,3,0.4350420395985896,0,0,0,0,1
48,1,0,8,0,0,2,1.0,8,1,5,0,2,0,-1.0,4,0,2,0.4350420395985896,0,0,0,0,1
33,0,0,7,0,0,3,1.0,7,0,2,-1,3,1,-1.0,0,0,6,0.4350420395985896,0,0,0,0,1
49,1,0,1,0,0,4,16.0,1,-1,2,-1,4,1,-11.0,5,0,2,0.4350420395985896,0,0,0,0,1
24,-1,0,4,0,0,0,1.0,4,-1,5,0,0,1,-1.0,18,0,2,0.4350420395985896,0,0,0,0,1
26,0,0,9,0,0,1,1.0,9,1,8,1,1,1,0.0,-1,0,0,0.4350420395985896,0,0,0,0,1
42,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
22,-1,0,6,0,0,1,1.0,6,0,6,0,1,1,-1.0,6,1,0,0.4350420395985896,0,0,0,0,1
36,0,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,0,0,4,0.4350420395985896,0,0,0,0,1
29,0,0,7,0,1,7,1.0,7,0,6,0,7,0,-1.0,27,1,2,0.4350420395985896,0,0,0,0,1
39,0,0,3,0,0,0,0.0,3,-1,3,-1,0,0,0.0,18,0,2,0.4350420395985896,0,0,0,0,1
27,0,0,6,2,1,13,0.0,6,0,3,-1,13,1,0.0,14,1,0,0.4350420395985896,0,0,0,0,1
20,-1,0,2,0,0,0,0.0,2,-1,5,0,0,1,-1.0,3,1,2,0.4350420395985896,0,0,0,0,1
25,0,2,10,0,0,4,1.0,10,1,7,0,4,1,-1.0,86,1,0,0.4350420395985896,0,0,0,0,1
53,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
27,0,0,8,0,0,0,1.0,8,1,4,-1,0,0,-1.0,6,1,1,0.4350420395985896,0,0,0,0,1
21,-1,0,5,0,0,0,1.0,5,0,8,1,0,1,-1.0,6,1,6,0.4350420395985896,0,0,0,0,1
22,-1,0,7,0,2,0,1.0,7,0,6,0,0,1,-1.0,2,1,2,0.4350420395985896,0,0,0,0,1
51,1,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,1,0,6,0.4350420395985896,0,0,0,0,1
37,0,0,4,0,0,4,0.0,4,-1,2,-1,4,1,0.0,92,0,0,0.4350420395985896,0,0,0,0,1
27,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,0,0,7,0.4350420395985896,0,0,0,0,1
21,-1,0,6,0,0,0,1.0,6,0,6,0,0,1,-1.0,5,0,6,0.4350420395985896,0,0,0,0,1
35,0,0,1,0,0,1,0.0,1,-1,1,-1,1,1,0.0,1,1,0,0.4350420395985896,0,0,0,0,1
49,1,0,1,0,0,2,1.0,1,-1,1,-1,2,0,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
38,0,0,6,0,0,9,4.0,6,0,8,1,9,1,-5.0,2,0,0,0.4350420395985896,0,0,0,0,1
30,0,0,2,0,0,0,0.0,2,-1,2,-1,0,0,0.0,0,0,1,0.4350420395985896,0,0,0,0,1
22,-1,0,6,0,0,3,1.0,6,0,5,0,3,1,-1.0,128,0,0,0.4350420395985896,0,0,0,0,1
30,0,0,3,0,0,3,1.0,3,-1,2,-1,3,0,-1.0,1,1,5,0.4350420395985896,0,0,0,0,1
26,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
26,0,0,4,0,0,0,1.0,4,-1,2,-1,0,0,-1.0,1,0,6,0.4350420395985896,0,0,0,0,1
45,1,0,9,0,0,9,1.0,9,1,4,-1,9,1,-1.0,54,1,2,0.4350420395985896,0,0,0,0,1
20,-1,0,9,0,0,0,1.0,9,1,7,0,0,1,-1.0,0,1,0,0.4350420395985896,0,0,0,0,1
29,0,0,8,0,0,4,2.0,8,1,9,1,4,1,-1.0,80,0,0,0.4350420395985896,0,0,0,0,1
43,0,0,6,0,0,1,1.0,6,0,4,-1,1,1,-1.0,69,1,2,0.4350420395985896,0,0,0,0,1
26,0,0,5,0,0,2,1.0,5,0,6,0,2,1,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
46,1,0,4,0,0,4,0.0,4,-1,3,-1,4,1,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
41,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,-1,0,2,0.4350420395985896,0,0,0,0,1
25,0,0,7,0,0,5,1.0,7,0,3,-1,5,1,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
30,0,0,3,0,0,0,1.0,3,-1,2,-1,0,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
34,0,0,6,0,0,1,1.0,6,0,4,-1,1,1,-1.0,2,0,2,0.4350420395985896,0,0,0,0,1
52,1,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
55,1,0,6,0,0,21,1.0,6,0,5,0,21,1,0.0,85,1,0,0.4350420395985896,0,0,0,0,1
49,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1,0,3,0.4350420395985896,0,0,0,0,1
47,1,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,0,0,3,0.4350420395985896,0,0,0,0,1
27,0,0,2,0,0,0,0.0,2,-1,3,-1,0,0,0.0,1,0,0,0.4350420395985896,0,0,0,0,1
21,-1,0,10,1,0,1,0.0,10,1,9,1,1,1,0.0,59,1,0,0.4350420395985896,0,0,0,0,1
21,-1,0,6,0,0,0,2.0,6,0,6,0,0,1,-2.0,1,0,0,0.4350420395985896,0,0,0,0,1
70,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
40,0,0,1,0,0,4,1.0,1,-1,1,-1,4,0,-1.0,2,1,6,0.4350420395985896,0,0,0,0,1
43,0,0,4,0,0,18,1.0,4,-1,3,-1,18,1,-1.0,9,1,0,0.4350420395985896,0,0,0,0,1
38,0,0,6,0,0,15,1.0,6,0,5,0,15,1,0.0,55,0,0,0.4350420395985896,0,0,0,0,1
20,-1,0,5,0,0,0,1.0,5,0,7,0,0,0,0.0,10,1,7,0.4350420395985896,0,0,0,0,1
31,0,0,5,0,0,6,1.0,5,0,5,0,6,0,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
29,0,0,2,0,0,3,1.0,2,-1,3,-1,3,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
30,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
25,0,0,5,0,0,2,25.0,5,0,3,-1,2,1,-25.0,11,1,3,0.4350420395985896,0,0,0,0,1
61,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
62,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,2,0,2,0.4350420395985896,0,0,0,0,1
48,1,0,6,0,0,9,1.0,6,0,1,-1,9,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
22,-1,0,4,0,0,0,1.0,4,-1,5,0,0,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
30,0,0,8,0,0,4,1.0,8,1,8,1,4,0,-1.0,15,1,0,0.4350420395985896,0,0,0,0,1
63,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,0,0,2,0.4350420395985896,0,0,0,0,1
39,0,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,1,1,2,0.4350420395985896,0,0,0,0,1
30,0,0,3,0,0,0,1.0,3,-1,2,-1,0,0,-1.0,1,1,5,0.4350420395985896,0,0,0,0,1
38,0,0,7,5,0,37,1.0,7,0,2,-1,37,0,-1.0,30,1,0,0.4350420395985896,0,0,0,0,1
23,-1,0,6,0,0,2,1.0,6,0,5,0,2,1,0.0,237,0,0,0.4350420395985896,0,0,0,0,1
42,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,1,1,0,0.4350420395985896,0,0,0,0,1
38,0,0,7,0,0,2,0.0,7,0,3,-1,2,1,0.0,192,1,0,0.4350420395985896,0,0,0,0,1
36,0,0,3,0,0,7,1.0,3,-1,3,-1,7,1,-1.0,2,1,1,0.4350420395985896,0,0,0,0,1
36,0,0,3,0,0,0,1.0,3,-1,1,-1,0,0,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
31,0,0,1,0,0,1,15.0,1,-1,2,-1,1,1,-14.0,13,0,0,0.4350420395985896,0,0,0,0,1
28,0,0,4,0,0,3,1.0,4,-1,4,-1,3,1,-1.0,4,1,1,0.4350420395985896,0,0,0,0,1
40,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
24,-1,0,9,0,0,17,1.0,9,1,9,1,17,1,-1.0,130,1,0,0.4350420395985896,0,0,0,0,1
21,-1,0,9,0,1,1,1.0,9,1,8,1,1,1,-1.0,242,1,0,0.4350420395985896,0,0,0,0,1
52,1,0,7,0,0,9,1.0,7,0,1,-1,9,1,-1.0,33,1,4,0.4350420395985896,0,0,0,0,1
40,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,7,0.4350420395985896,0,0,0,0,1
45,1,0,4,0,0,1,1.0,4,-1,2,-1,1,1,-1.0,6,0,1,0.4350420395985896,0,0,0,0,1
29,0,0,2,0,0,1,0.0,2,-1,2,-1,1,0,0.0,0,1,0,0.4350420395985896,0,0,0,0,1
46,1,0,5,0,0,10,1.0,5,0,1,-1,10,1,-1.0,9,1,0,0.4350420395985896,0,0,0,0,1
21,-1,0,8,1,2,1,1.0,8,1,9,1,1,1,-1.0,12,0,2,0.4350420395985896,0,0,0,0,1
35,0,0,5,0,0,6,10.0,5,0,4,-1,6,1,-10.0,1,1,2,0.4350420395985896,0,0,0,0,1
48,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
31,0,0,6,0,0,10,8.0,6,0,4,-1,10,1,-8.0,8,1,0,0.4350420395985896,0,0,0,0,1
47,1,0,5,0,0,0,1.0,5,0,3,-1,0,0,-1.0,3,0,0,0.4350420395985896,0,0,0,0,1
21,-1,1,10,2,2,3,1.0,10,1,10,1,3,1,-1.0,0,1,0,0.4350420395985896,0,0,0,0,1
34,0,0,4,0,0,5,1.0,4,-1,3,-1,5,1,-1.0,5,1,0,0.4350420395985896,0,0,0,0,1
52,1,0,1,0,0,2,5.0,1,-1,1,-1,2,1,-5.0,3,0,0,0.4350420395985896,0,0,0,0,1
21,-1,0,8,0,0,0,1.0,8,1,9,1,0,0,-1.0,9,1,2,0.4350420395985896,0,0,0,0,1
53,1,0,1,0,0,1,3.0,1,-1,1,-1,1,0,-2.0,1,0,2,0.4350420395985896,0,0,0,0,1
19,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,1,1,3,0.4350420395985896,0,0,0,0,1
22,-1,0,6,0,0,0,1.0,6,0,8,1,0,0,-1.0,2,0,0,0.4350420395985896,0,0,0,0,1
45,1,0,3,0,0,1,1.0,3,-1,1,-1,1,1,-1.0,2,0,0,0.4350420395985896,0,0,0,0,1
27,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,-1.0,1,0,3,0.4350420395985896,0,0,0,0,1
25,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
28,0,0,3,0,0,3,1.0,3,-1,2,-1,3,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
36,0,0,2,0,0,3,1.0,2,-1,2,-1,3,0,-1.0,2,1,0,0.4350420395985896,0,0,0,0,1
27,0,0,5,0,0,7,1.0,5,0,5,0,7,1,-1.0,10,1,0,0.4350420395985896,0,0,0,0,1
25,0,0,10,1,0,21,1.0,10,1,10,1,21,1,-14.0,2,1,0,0.4350420395985896,0,0,0,0,1
42,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,0,3,0.4350420395985896,0,0,0,0,1
21,-1,0,6,0,0,0,1.0,6,0,9,1,0,1,-1.0,3,1,0,0.4350420395985896,0,0,0,0,1
28,0,0,2,0,0,0,0.0,2,-1,2,-1,0,0,0.0,0,0,1,0.4350420395985896,0,0,0,0,1
27,0,0,10,0,0,25,50.0,10,1,9,1,25,1,18.0,40,1,0,0.4350420395985896,0,0,0,0,1
21,-1,0,6,0,0,0,1.0,6,0,7,0,0,1,-1.0,2,0,3,0.4350420395985896,0,0,0,0,1
26,0,0,6,0,0,0,0.0,6,0,6,0,0,0,0.0,5,1,2,0.4350420395985896,0,0,0,0,1
36,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
28,0,0,3,0,0,1,26.0,3,-1,4,-1,1,0,-25.0,24,0,2,0.4350420395985896,0,0,0,0,1
25,0,0,3,0,0,1,1.0,3,-1,3,-1,1,1,-1.0,4,0,1,0.4350420395985896,0,0,0,0,1
21,-1,0,8,1,0,1,0.0,8,1,8,1,1,0,0.0,0,0,0,0.4350420395985896,0,0,0,0,1
37,0,0,2,0,0,1,1.0,2,-1,3,-1,1,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
37,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,1,1,2,0.4350420395985896,0,0,0,0,1
24,-1,0,5,0,1,1,1.0,5,0,4,-1,1,1,-1.0,21,1,2,0.4350420395985896,0,0,0,0,1
49,1,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,0,0,6,0.4350420395985896,0,0,0,0,1
23,-1,0,2,0,0,1,1.0,2,-1,3,-1,1,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
43,0,0,5,0,0,5,1.0,5,0,6,0,5,1,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
28,0,0,8,0,0,6,1.0,8,1,3,-1,6,0,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
53,1,0,2,0,0,1,1.0,2,-1,2,-1,1,0,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
24,-1,0,9,0,0,1,1.0,9,1,5,0,1,1,-1.0,3,0,1,0.4350420395985896,0,0,0,0,1
35,0,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,1,0,4,0.4350420395985896,0,0,0,0,1
23,-1,0,7,0,0,3,1.0,7,0,5,0,3,1,0.0,1,0,0,0.4350420395985896,0,0,0,0,1
26,0,0,2,0,0,2,1.0,2,-1,3,-1,2,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
31,0,0,4,0,0,7,1.0,4,-1,4,-1,7,1,-1.0,54,1,0,0.4350420395985896,0,0,0,0,1
30,0,0,10,3,2,14,0.0,10,1,7,0,14,1,0.0,5,1,1,0.4350420395985896,0,0,0,0,1
34,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0,1,4,0.4350420395985896,0,0,0,0,1
26,0,0,4,0,0,2,29.0,4,-1,4,-1,2,0,-29.0,28,0,0,0.4350420395985896,0,0,0,0,1
60,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,4,0.4350420395985896,0,0,0,0,1
20,-1,0,5,0,0,0,1.0,5,0,7,0,0,1,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
26,0,0,7,0,0,5,1.0,7,0,6,0,5,1,-1.0,6,1,0,0.4350420395985896,0,0,0,0,1
49,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,5,1,4,0.4350420395985896,0,0,0,0,1
19,-1,0,10,1,0,1,0.0,10,1,10,1,1,1,0.0,-1,1,0,0.4350420395985896,0,0,0,0,1
53,1,0,1,0,0,1,12.0,1,-1,1,-1,1,1,-12.0,11,0,2,0.4350420395985896,0,0,0,0,1
24,-1,0,3,0,0,0,1.0,3,-1,3,-1,0,1,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
26,0,0,10,3,0,8,1.0,10,1,7,0,8,1,-1.0,41,1,2,0.4350420395985896,0,0,0,0,1
25,0,0,2,0,0,0,0.0,2,-1,3,-1,0,1,0.0,3,1,2,0.4350420395985896,0,0,0,0,1
21,-1,0,2,0,0,1,1.0,2,-1,5,0,1,1,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
38,0,0,5,0,0,3,1.0,5,0,6,0,3,1,0.0,1,0,0,0.4350420395985896,0,0,0,0,1
23,-1,0,2,0,0,0,4.0,2,-1,3,-1,0,1,-4.0,1,0,2,0.4350420395985896,0,0,0,0,1
20,-1,0,6,0,1,0,1.0,6,0,7,0,0,1,-1.0,8,1,2,0.4350420395985896,0,0,0,0,1
39,0,0,1,0,0,4,2.0,1,-1,1,-1,4,1,-2.0,1,1,3,0.4350420395985896,0,0,0,0,1
24,-1,0,2,0,0,1,1.0,2,-1,3,-1,1,1,-1.0,6,1,0,0.4350420395985896,0,0,0,0,1
49,1,0,4,0,0,3,1.0,4,-1,1,-1,3,1,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
31,0,0,7,0,0,7,1.0,7,0,7,0,7,1,-1.0,77,1,0,0.4350420395985896,0,0,0,0,1
20,-1,0,6,0,0,1,26.0,6,0,8,1,1,1,-26.0,16,1,0,0.4350420395985896,0,0,0,0,1
28,0,0,3,0,0,0,0.0,3,-1,2,-1,0,0,0.0,13,0,2,0.4350420395985896,0,0,0,0,1
67,1,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
33,0,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,1,0,4,0.4350420395985896,0,0,0,0,1
52,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
45,1,0,7,0,0,17,1.0,7,0,5,0,17,1,-1.0,46,1,0,0.4350420395985896,0,0,0,0,1
22,-1,0,9,0,0,1,1.0,9,1,9,1,1,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
40,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,2,0.4350420395985896,0,0,0,0,1
42,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
26,0,0,5,0,0,0,1.0,5,0,4,-1,0,0,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
54,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,1,1,2,0.4350420395985896,0,0,0,0,1
61,1,0,4,0,0,1,0.0,4,-1,2,-1,1,1,0.0,1,0,2,0.4350420395985896,0,0,0,0,1
57,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,27,0,2,0.4350420395985896,0,0,0,0,1
24,-1,0,5,0,3,3,1.0,5,0,4,-1,3,0,-1.0,1,1,2,0.4350420395985896,0,0,0,0,1
34,0,0,1,0,0,1,1.0,1,-1,2,-1,1,1,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
44,0,0,1,0,0,0,1.0,1,-1,2,-1,0,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
61,1,0,6,0,0,10,1.0,6,0,5,0,10,1,-1.0,22,0,2,0.4350420395985896,0,0,0,0,1
26,0,0,9,0,0,1,1.0,9,1,7,0,1,1,-1.0,0,1,0,0.4350420395985896,0,0,0,0,1
53,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,3,0.4350420395985896,0,0,0,0,1
22,-1,0,7,0,0,1,1.0,7,0,6,0,1,1,-1.0,0,1,0,0.4350420395985896,0,0,0,0,1
50,1,0,7,0,0,0,1.0,7,0,2,-1,0,1,-1.0,30,0,2,0.4350420395985896,0,0,0,0,1
21,-1,0,7,0,0,0,1.0,7,0,7,0,0,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
36,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,1,0,3,0.4350420395985896,0,0,0,0,1
39,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,-1.0,54,0,2,0.4350420395985896,0,0,0,0,1
29,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,0.0,0,0,0,0.4350420395985896,0,0,0,0,1
26,0,0,6,0,0,0,1.0,6,0,2,-1,0,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
23,-1,0,6,0,0,1,1.0,6,0,5,0,1,1,-1.0,2,1,0,0.4350420395985896,0,0,0,0,1
34,0,0,1,0,0,0,1.0,1,-1,2,-1,0,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
20,-1,0,3,0,0,0,1.0,3,-1,6,0,0,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
49,1,0,6,0,0,10,1.0,6,0,3,-1,10,1,-1.0,43,1,0,0.4350420395985896,0,0,0,0,1
26,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
22,-1,0,9,0,0,0,1.0,9,1,7,0,0,0,-1.0,2,0,0,0.4350420395985896,0,0,0,0,1
56,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,1,0,6,0.4350420395985896,0,0,0,0,1
58,1,0,6,0,0,16,1.0,6,0,3,-1,16,1,-1.0,68,1,0,0.4350420395985896,0,0,0,0,1
28,0,0,7,0,0,4,1.0,7,0,9,1,4,1,-1.0,29,0,0,0.4350420395985896,0,0,0,0,1
31,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
34,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
35,0,0,2,0,0,1,1.0,2,-1,1,-1,1,1,-1.0,2,0,2,0.4350420395985896,0,0,0,0,1
52,1,0,9,0,0,8,1.0,9,1,7,0,8,1,-1.0,43,0,1,0.4350420395985896,0,0,0,0,1
19,-1,0,9,0,0,0,1.0,9,1,9,1,0,0,-1.0,1,1,6,0.4350420395985896,0,0,0,0,1
24,-1,0,2,0,0,0,1.0,2,-1,3,-1,0,0,0.0,1,0,0,0.4350420395985896,0,0,0,0,1
21,-1,0,9,1,0,1,1.0,9,1,8,1,1,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
54,1,0,1,0,0,0,1.0,1,-1,2,-1,0,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
49,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,73,0,2,0.4350420395985896,0,0,0,0,1
42,0,0,2,0,0,1,0.0,2,-1,1,-1,1,1,0.0,292,0,2,0.4350420395985896,0,0,0,0,1
46,1,0,8,0,0,5,0.0,8,1,3,-1,5,1,0.0,-1,1,2,0.4350420395985896,0,0,0,0,1
39,0,0,1,0,0,1,0.0,1,-1,1,-1,1,1,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
38,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,4,0,1,0.4350420395985896,0,0,0,0,1
19,-1,1,7,0,1,1,1.0,7,0,9,1,1,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
28,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,1,1,2,0.4350420395985896,0,0,0,0,1
25,0,0,6,0,0,1,1.0,6,0,5,0,1,1,-1.0,28,1,0,0.4350420395985896,0,0,0,0,1
53,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
23,-1,0,9,1,0,2,1.0,9,1,9,1,2,1,-1.0,76,0,0,0.4350420395985896,0,0,0,0,1
55,1,0,9,0,0,33,1.0,9,1,3,-1,33,1,-1.0,242,1,2,0.4350420395985896,0,0,0,0,1
64,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1,0,3,0.4350420395985896,0,0,0,0,1
23,-1,0,7,0,0,1,1.0,7,0,6,0,1,0,-1.0,27,1,0,0.4350420395985896,0,0,0,0,1
41,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,0,0,5,0.4350420395985896,0,0,0,0,1
34,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,2,0,0,0.4350420395985896,0,0,0,0,1
24,-1,0,1,0,0,0,1.0,1,-1,3,-1,0,1,-1.0,1,1,4,0.4350420395985896,0,0,0,0,1
26,0,0,1,0,0,1,1.0,1,-1,2,-1,1,0,-1.0,32,0,0,0.4350420395985896,0,0,0,0,1
27,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,0.0,5,0,3,0.4350420395985896,0,0,0,0,1
55,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
36,0,0,5,0,0,15,0.0,5,0,1,-1,15,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
23,-1,0,4,0,0,1,1.0,4,-1,6,0,1,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
37,0,0,6,0,0,1,1.0,6,0,4,-1,1,0,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
32,0,0,8,0,0,1,1.0,8,1,3,-1,1,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
22,-1,0,6,0,0,1,1.0,6,0,4,-1,1,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
31,0,0,8,0,0,14,1.0,8,1,8,1,14,1,-1.0,1,0,1,0.4350420395985896,0,0,0,0,1
42,0,0,5,0,0,7,1.0,5,0,1,-1,7,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
26,0,0,9,2,2,20,1.0,9,1,6,0,20,1,-1.0,29,1,0,0.4350420395985896,0,0,0,0,1
36,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,0.0,-1,0,1,0.4350420395985896,0,0,0,0,1
25,0,0,9,1,2,5,1.0,9,1,9,1,5,1,-1.0,155,1,0,0.4350420395985896,0,0,0,0,1
24,-1,0,5,0,0,3,1.0,5,0,4,-1,3,1,-1.0,39,1,2,0.4350420395985896,0,0,0,0,1
61,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,0,2,0.4350420395985896,0,0,0,0,1
28,0,0,2,0,0,1,1.0,2,-1,3,-1,1,0,0.0,-1,1,2,0.4350420395985896,0,0,0,0,1
24,-1,0,3,0,0,2,18.0,3,-1,5,0,2,0,-18.0,15,0,2,0.4350420395985896,0,0,0,0,1
38,0,0,1,0,0,0,7.0,1,-1,1,-1,0,1,-7.0,7,0,2,0.4350420395985896,0,0,0,0,1
27,0,0,7,0,0,1,1.0,7,0,8,1,1,1,-1.0,168,1,0,0.4350420395985896,0,0,0,0,1
27,0,0,7,0,0,8,1.0,7,0,8,1,8,1,-1.0,49,1,0,0.4350420395985896,0,0,0,0,1
61,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,2,0,2,0.4350420395985896,0,0,0,0,1
47,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,0,0.4350420395985896,0,0,0,0,1
