id,sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,y,sensitive,y_charge_mean,charge_id_0,charge_id_1,charge_id_2,charge_id_3,charge_id_4
1388,0,0,21,-1,0,7,0,0,0,1.0,7,0,6,0,0,1,-1.0,2,0,0,0.4350420395985896,0,0,0,0,1
1389,0,2,27,0,0,3,0,0,0,1.0,3,-1,4,-1,0,1,-1.0,4,0,2,0.4350420395985896,0,0,0,0,1
1390,0,0,22,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,0.0,-1,1,0,0.4350420395985896,0,0,0,0,1
1391,1,3,38,0,0,9,0,0,20,1.0,9,1,3,-1,20,1,-1.0,1,1,5,0.4350420395985896,0,0,0,0,1
1392,0,2,59,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
1393,0,5,20,-1,0,6,0,0,0,1.0,6,0,9,1,0,0,-1.0,0,1,6,0.4350420395985896,0,0,0,0,1
1394,1,2,44,0,0,1,0,0,1,4.0,1,-1,1,-1,1,1,-3.0,1,1,3,0.4350420395985896,0,0,0,0,1
1395,0,3,44,0,0,1,0,0,0,2.0,1,-1,1,-1,0,0,-2.0,1,0,4,0.4350420395985896,0,0,0,0,1
1396,1,0,31,0,0,6,0,0,0,5.0,6,0,4,-1,0,0,-2.0,1,1,1,0.4350420395985896,0,0,0,0,1
1397,1,0,32,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
1398,0,0,37,0,0,9,0,0,22,0.0,9,1,6,0,22,1,-1.0,81,1,0,0.4350420395985896,0,0,0,0,1
1399,0,2,22,-1,1,4,0,0,2,1.0,4,-1,6,0,2,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
1400,0,2,34,0,0,4,0,0,2,1.0,4,-1,2,-1,2,1,-1.0,2,0,2,0.4350420395985896,0,0,0,0,1
1401,0,0,30,0,0,3,1,0,7,1.0,3,-1,2,-1,7,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
1402,1,2,38,0,0,4,0,0,0,1.0,4,-1,2,-1,0,1,-1.0,1,1,3,0.4350420395985896,0,0,0,0,1
1403,0,5,46,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,0,0,6,0.4350420395985896,0,0,0,0,1
1404,0,2,35,0,0,5,0,0,2,0.0,5,0,4,-1,2,1,0.0,0,1,2,0.4350420395985896,0,0,0,0,1
1405,0,5,20,-1,0,6,0,0,1,1.0,6,0,6,0,1,1,-1.0,1,1,6,0.4350420395985896,0,0,0,0,1
1406,1,0,30,0,0,9,0,0,9,1.0,9,1,5,0,9,1,-1.0,243,1,1,0.4350420395985896,0,0,0,0,1
1407,0,0,34,0,0,9,0,0,16,1.0,9,1,6,0,16,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
1408,0,2,31,0,0,8,1,1,4,0.0,8,1,6,0,4,1,0.0,1,1,2,0.4350420395985896,0,0,0,0,1
1409,0,3,31,0,0,10,0,0,0,1.0,10,1,7,0,0,1,-1.0,80,0,4,0.4350420395985896,0,0,0,0,1
1410,0,0,36,0,0,5,0,0,5,1.0,5,0,3,-1,5,0,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
1411,1,0,27,0,0,3,0,0,0,1.0,3,-1,3,-1,0,1,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
1412,0,2,47,1,0,1,0,0,2,25.0,1,-1,1,-1,2,0,-25.0,1,0,2,0.4350420395985896,0,0,0,0,1
1413,0,0,34,0,0,9,0,0,0,1.0,9,1,8,1,0,1,-1.0,2,1,0,0.4350420395985896,0,0,0,0,1
1414,0,2,25,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
1415,0,0,26,0,0,5,1,0,5,1.0,5,0,4,-1,5,0,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
1416,0,5,49,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,1,6,0.4350420395985896,0,0,0,0,1
1417,0,0,21,-1,0,4,0,0,0,3.0,4,-1,7,0,0,1,-3.0,0,0,0,0.4350420395985896,0,0,0,0,1
1418,0,0,21,-1,0,4,0,0,0,1.0,4,-1,8,1,0,1,16.0,30,1,0,0.4350420395985896,0,0,0,0,1
1419,0,3,29,0,0,9,0,0,1,2.0,9,1,3,-1,1,0,-2.0,0,0,4,0.4350420395985896,0,0,0,0,1
1420,0,0,29,0,0,4,0,0,4,26.0,4,-1,2,-1,4,0,-26.0,0,0,0,0.4350420395985896,0,0,0,0,1
1421,0,3,21,-1,0,3,0,0,0,0.0,3,-1,6,0,0,0,0.0,0,0,4,0.4350420395985896,0,0,0,0,1
1422,0,0,22,-1,0,10,1,1,3,0.0,10,1,10,1,3,1,0.0,319,1,0,0.4350420395985896,0,0,0,0,1
1423,0,2,21,-1,0,5,0,0,1,1.0,5,0,6,0,1,1,-1.0,5,1,2,0.4350420395985896,0,0,0,0,1
1424,0,0,49,1,0,4,0,0,6,1.0,4,-1,1,-1,6,0,-1.0,0,1,0,0.4350420395985896,0,0,0,0,1
1425,0,3,35,0,0,7,0,0,7,0.0,7,0,4,-1,7,1,0.0,1,0,4,0.4350420395985896,0,0,0,0,1
1426,0,0,23,-1,0,3,0,0,1,27.0,3,-1,4,-1,1,0,-27.0,1,1,0,0.4350420395985896,0,0,0,0,1
1427,0,0,23,-1,0,8,0,0,0,1.0,8,1,8,1,0,1,-1.0,2,1,0,0.4350420395985896,0,0,0,0,1
1428,0,5,37,0,0,1,0,0,4,1.0,1,-1,2,-1,4,0,-1.0,2,1,6,0.4350420395985896,0,0,0,0,1
1429,0,3,41,0,0,10,0,0,19,1.0,10,1,9,1,19,1,-1.0,42,1,4,0.4350420395985896,0,0,0,0,1
1430,0,0,26,0,0,2,0,0,2,1.0,2,-1,2,-1,2,1,-1.0,4,1,0,0.4350420395985896,0,0,0,0,1
1431,0,2,55,1,0,2,0,0,1,1.0,2,-1,1,-1,1,1,-1.0,33,1,2,0.4350420395985896,0,0,0,0,1
1432,0,0,24,-1,0,6,0,0,0,1.0,6,0,4,-1,0,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
1433,0,2,33,0,0,1,1,0,5,1.0,1,-1,1,-1,5,0,-1.0,1,1,2,0.4350420395985896,0,0,0,0,1
1434,1,5,64,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,0,7,0.4350420395985896,0,0,0,0,1
1435,0,2,51,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
1436,1,0,35,0,0,6,0,0,3,0.0,6,0,3,-1,3,0,0.0,0,1,1,0.4350420395985896,0,0,0,0,1
1437,0,3,22,-1,0,4,0,0,1,1.0,4,-1,5,0,1,1,-1.0,1,1,4,0.4350420395985896,0,0,0,0,1
1438,0,2,57,1,0,1,0,0,0,3.0,1,-1,1,-1,0,0,-3.0,1,0,2,0.4350420395985896,0,0,0,0,1
1439,0,0,20,-1,0,5,1,2,1,1.0,5,0,8,1,1,0,0.0,0,1,0,0.4350420395985896,0,0,0,0,1
1440,1,5,23,-1,0,5,0,0,0,1.0,5,0,5,0,0,0,-1.0,0,0,7,0.4350420395985896,0,0,0,0,1
1441,0,0,23,-1,0,8,0,0,3,0.0,8,1,9,1,3,1,-1.0,91,1,0,0.4350420395985896,0,0,0,0,1
1442,0,2,36,0,0,4,0,0,9,2172.0,4,-1,3,-1,9,0,0.0,1,1,2,0.4350420395985896,0,0,0,0,1
1443,0,0,27,0,0,3,0,0,3,1.0,3,-1,3,-1,3,0,-1.0,12,1,0,0.4350420395985896,0,0,0,0,1
1444,0,0,28,0,0,9,1,0,6,1.0,9,1,8,1,6,1,-1.0,2,1,0,0.4350420395985896,0,0,0,0,1
1445,0,2,26,0,0,3,0,0,1,1.0,3,-1,4,-1,1,1,-1.0,0,1,2,0.4350420395985896,0,0,0,0,1
1446,0,2,66,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
1447,0,0,28,0,0,2,0,0,3,0.0,2,-1,2,-1,3,0,0.0,0,0,0,0.4350420395985896,0,0,0,0,1
1448,0,2,73,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
1449,0,0,44,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,2,0,0,0.4350420395985896,0,0,0,0,1
1450,0,3,21,-1,0,10,0,0,0,1.0,10,1,8,1,0,1,0.0,7,0,4,0.4350420395985896,0,0,0,0,1
1451,0,2,56,1,0,1,0,0,0,3.0,1,-1,1,-1,0,0,-2.0,0,1,2,0.4350420395985896,0,0,0,0,1
1452,0,2,50,1,0,3,0,0,1,1.0,3,-1,1,-1,1,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
1453,0,2,34,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
1454,0,0,47,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,2,1,0,0.4350420395985896,0,0,0,0,1
1455,0,2,58,1,0,2,0,0,3,1.0,2,-1,1,-1,3,1,-1.0,2,0,2,0.4350420395985896,0,0,0,0,1
1456,1,2,20,-1,0,3,0,0,0,2.0,3,-1,6,0,0,1,-2.0,0,0,3,0.4350420395985896,0,0,0,0,1
1457,1,0,53,1,0,2,0,0,10,1.0,2,-1,1,-1,10,1,-1.0,4,1,1,0.4350420395985896,0,0,0,0,1
1458,0,5,38,0,0,1,0,0,1,1.0,1,-1,2,-1,1,0,-1.0,0,0,6,0.4350420395985896,0,0,0,0,1
1459,1,2,43,0,0,2,0,0,0,0.0,2,-1,1,-1,0,0,0.0,0,0,3,0.4350420395985896,0,0,0,0,1
1460,0,3,25,0,0,3,0,0,2,1.0,3,-1,5,0,2,0,-1.0,1,1,4,0.4350420395985896,0,0,0,0,1
1461,0,2,53,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,4,1,2,0.4350420395985896,0,0,0,0,1
1462,1,3,32,0,0,2,0,0,1,11.0,2,-1,2,-1,1,0,-11.0,10,0,5,0.4350420395985896,0,0,0,0,1
1463,1,5,48,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,7,0.4350420395985896,0,0,0,0,1
1464,0,2,71,1,0,1,0,0,1,28.0,1,-1,1,-1,1,0,-28.0,3,0,2,0.4350420395985896,0,0,0,0,1
1465,1,2,61,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,3,0.4350420395985896,0,0,0,0,1
1466,0,2,24,-1,0,9,2,0,6,1.0,9,1,7,0,6,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
1467,1,2,28,0,0,5,0,0,0,1.0,5,0,3,-1,0,1,-1.0,1,0,3,0.4350420395985896,0,0,0,0,1
1468,1,0,22,-1,0,5,0,0,1,28.0,5,0,5,0,1,1,-28.0,13,0,1,0.4350420395985896,0,0,0,0,1
1469,0,0,24,-1,0,3,0,0,2,1.0,3,-1,4,-1,2,1,0.0,1,1,0,0.4350420395985896,0,0,0,0,1
1470,0,0,35,0,0,4,0,0,0,1.0,4,-1,3,-1,0,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
1471,0,0,21,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
1472,0,2,49,1,0,1,0,0,1,0.0,1,-1,1,-1,1,0,0.0,4,0,2,0.4350420395985896,0,0,0,0,1
1473,0,0,26,0,0,9,0,0,6,1.0,9,1,7,0,6,1,-1.0,2,1,0,0.4350420395985896,0,0,0,0,1
1474,0,0,30,0,0,9,1,0,7,1.0,9,1,9,1,7,1,-1.0,38,1,0,0.4350420395985896,0,0,0,0,1
1475,0,0,30,0,0,4,0,0,5,1.0,4,-1,6,0,5,1,-1.0,180,1,0,0.4350420395985896,0,0,0,0,1
1476,1,2,45,1,0,2,1,0,7,0.0,2,-1,1,-1,7,1,-1.0,0,1,3,0.4350420395985896,0,0,0,0,1
1477,0,0,37,0,0,2,0,0,3,1.0,2,-1,2,-1,3,0,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
1478,0,3,60,1,0,1,0,0,4,16.0,1,-1,1,-1,4,1,-15.0,6,0,4,0.4350420395985896,0,0,0,0,1
1479,0,0,25,0,0,2,0,2,0,1.0,2,-1,3,-1,0,0,0.0,0,0,0,0.4350420395985896,0,0,0,0,1
1480,0,0,56,1,0,8,0,0,24,92.0,8,1,4,-1,24,1,22.0,6,0,0,0.4350420395985896,0,0,0,0,1
1481,0,0,33,0,0,1,0,0,2,1.0,1,-1,2,-1,2,0,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
1482,0,2,25,0,0,9,1,0,9,1.0,9,1,9,1,9,1,-1.0,87,1,2,0.4350420395985896,0,0,0,0,1
1483,0,0,32,0,0,7,0,0,6,1.0,7,0,4,-1,6,1,-1.0,4,1,0,0.4350420395985896,0,0,0,0,1
1484,0,2,23,-1,0,8,1,0,2,1.0,8,1,8,1,2,1,-1.0,7,1,2,0.4350420395985896,0,0,0,0,1
1485,0,3,23,-1,0,6,0,0,3,1.0,6,0,5,0,3,1,-1.0,3,1,4,0.4350420395985896,0,0,0,0,1
1486,1,0,20,-1,0,4,0,0,0,1.0,4,-1,6,0,0,1,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
1487,0,0,32,0,0,9,0,4,9,1.0,9,1,7,0,9,1,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
1488,1,0,49,1,0,1,0,0,0,0.0,1,-1,2,-1,0,1,0.0,1,0,1,0.4350420395985896,0,0,0,0,1
1489,0,0,22,-1,0,3,0,0,1,4.0,3,-1,5,0,1,1,-4.0,1,0,0,0.4350420395985896,0,0,0,0,1
1490,0,0,24,-1,0,3,0,0,0,1.0,3,-1,4,-1,0,1,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
1491,0,0,29,0,0,2,0,0,1,0.0,2,-1,2,-1,1,0,0.0,1,1,0,0.4350420395985896,0,0,0,0,1
1492,1,0,26,0,0,5,0,0,3,1.0,5,0,4,-1,3,1,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
1493,0,0,21,-1,0,7,0,0,0,1.0,7,0,7,0,0,1,-1.0,3,1,0,0.4350420395985896,0,0,0,0,1
1494,0,2,54,1,0,1,0,0,2,1.0,1,-1,1,-1,2,0,-1.0,39,0,2,0.4350420395985896,0,0,0,0,1
1495,0,5,24,-1,0,4,0,0,1,1.0,4,-1,6,0,1,1,-1.0,4,1,6,0.4350420395985896,0,0,0,0,1
1496,1,0,22,-1,0,4,0,0,0,7.0,4,-1,5,0,0,1,-7.0,5,0,1,0.4350420395985896,0,0,0,0,1
1497,0,2,20,-1,0,4,0,2,0,4.0,4,-1,7,0,0,1,-3.0,0,0,2,0.4350420395985896,0,0,0,0,1
1498,0,2,28,0,0,5,0,0,5,23.0,5,0,4,-1,5,1,-23.0,20,1,2,0.4350420395985896,0,0,0,0,1
1499,0,5,37,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,0,6,0.4350420395985896,0,0,0,0,1
1500,0,2,23,-1,0,6,0,1,3,4.0,6,0,6,0,3,1,18.0,244,1,2,0.4350420395985896,0,0,0,0,1
1501,1,0,32,0,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
1502,1,2,44,0,0,1,0,0,1,3.0,1,-1,1,-1,1,1,-3.0,0,0,3,0.4350420395985896,0,0,0,0,1
1503,0,0,41,0,0,4,0,0,8,1.0,4,-1,2,-1,8,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
1504,0,2,30,0,0,2,0,0,3,1309.0,2,-1,2,-1,3,1,21.0,25,0,2,0.4350420395985896,0,0,0,0,1
1505,0,0,27,0,0,5,0,0,2,0.0,5,0,6,0,2,0,0.0,7,1,0,0.4350420395985896,0,0,0,0,1
1506,0,0,40,0,0,8,1,1,24,1.0,8,1,7,0,24,0,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
1507,1,0,33,0,0,4,0,0,3,1.0,4,-1,1,-1,3,0,-1.0,1,0,1,0.4350420395985896,0,0,0,0,1
1508,0,2,33,0,0,1,0,0,0,1.0,1,-1,2,-1,0,1,-1.0,6,0,2,0.4350420395985896,0,0,0,0,1
1509,0,3,37,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0,0,4,0.4350420395985896,0,0,0,0,1
1510,0,0,28,0,0,5,0,0,9,1.0,5,0,4,-1,9,0,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
1511,1,0,25,0,0,5,0,0,0,1.0,5,0,5,0,0,1,-1.0,1,1,1,0.4350420395985896,0,0,0,0,1
1512,1,0,47,1,0,2,0,0,0,2.0,2,-1,1,-1,0,0,-2.0,0,0,1,0.4350420395985896,0,0,0,0,1
1513,0,2,24,-1,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,1,1,2,0.4350420395985896,0,0,0,0,1
1514,0,2,31,0,0,8,0,0,9,0.0,8,1,4,-1,9,1,0.0,116,1,2,0.4350420395985896,0,0,0,0,1
1515,1,0,46,1,0,8,0,0,7,1.0,8,1,3,-1,7,0,-1.0,18,0,1,0.4350420395985896,0,0,0,0,1
1516,0,2,62,1,0,1,0,0,3,1.0,1,-1,1,-1,3,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
1517,0,2,36,0,0,7,0,0,0,1.0,7,0,4,-1,0,0,-1.0,5,1,2,0.4350420395985896,0,0,0,0,1
1518,0,3,37,0,0,2,0,0,3,1.0,2,-1,1,-1,3,0,-1.0,2,1,4,0.4350420395985896,0,0,0,0,1
1519,0,2,25,0,0,9,2,1,9,0.0,9,1,9,1,9,1,0.0,54,0,2,0.4350420395985896,0,0,0,0,1
1520,0,0,21,-1,0,10,0,1,0,1.0,10,1,9,1,0,0,-1.0,35,1,0,0.4350420395985896,0,0,0,0,1
1521,0,1,38,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,6,0.4350420395985896,0,0,0,0,1
1522,0,0,52,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,0,1,0,0.4350420395985896,0,0,0,0,1
1523,0,0,29,0,0,10,0,0,5,1.0,10,1,8,1,5,1,-1.0,2,0,0,0.4350420395985896,0,0,0,0,1
1524,0,0,59,1,0,2,0,0,13,1.0,2,-1,2,-1,13,1,-1.0,242,1,0,0.4350420395985896,0,0,0,0,1
1525,0,5,31,0,0,1,0,0,3,1.0,1,-1,1,-1,3,0,-1.0,0,1,6,0.4350420395985896,0,0,0,0,1
1526,0,0,20,-1,0,10,1,1,1,1.0,10,1,8,1,1,1,-1.0,5,1,0,0.4350420395985896,0,0,0,0,1
1527,0,2,50,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
1528,0,0,27,0,0,9,0,0,7,1.0,9,1,8,1,7,1,-1.0,4,1,0,0.4350420395985896,0,0,0,0,1
1529,0,0,27,0,0,1,0,0,0,0.0,1,-1,2,-1,0,0,0.0,1,0,0,0.4350420395985896,0,0,0,0,1
1530,0,2,31,0,0,7,0,0,4,1.0,7,0,2,-1,4,1,-1.0,5,1,2,0.4350420395985896,0,0,0,0,1
1531,0,0,24,-1,0,9,0,0,4,1.0,9,1,9,1,4,1,-1.0,51,1,0,0.4350420395985896,0,0,0,0,1
1532,0,5,38,0,0,3,0,0,1,1.0,3,-1,3,-1,1,1,-1.0,0,0,6,0.4350420395985896,0,0,0,0,1
1533,0,2,55,1,0,1,0,0,0,1.0,1,-1,2,-1,0,0,-1.0,30,1,2,0.4350420395985896,0,0,0,0,1
1534,0,0,28,0,1,10,0,0,7,1.0,10,1,7,0,7,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
1535,1,0,20,-1,0,6,0,0,1,1.0,6,0,7,0,1,1,-1.0,1,1,1,0.4350420395985896,0,0,0,0,1
1536,1,3,39,0,0,4,0,2,10,1.0,4,-1,3,-1,10,1,-1.0,0,1,5,0.4350420395985896,0,0,0,0,1
1537,1,2,35,0,0,4,0,0,1,1.0,4,-1,2,-1,1,0,-1.0,0,0,3,0.4350420395985896,0,0,0,0,1
1538,0,0,32,0,0,10,1,3,12,1.0,10,1,6,0,12,0,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
1539,0,5,69,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,6,0.4350420395985896,0,0,0,0,1
1540,0,2,21,-1,0,6,0,1,1,21.0,6,0,8,1,1,0,-21.0,0,0,2,0.4350420395985896,0,0,0,0,1
1541,0,2,41,0,0,1,0,0,1,0.0,1,-1,1,-1,1,1,0.0,2,0,2,0.4350420395985896,0,0,0,0,1
1542,0,3,21,-1,0,5,0,0,0,3.0,5,0,6,0,0,1,-3.0,0,0,4,0.4350420395985896,0,0,0,0,1
1543,0,0,21,-1,0,9,0,0,1,1.0,9,1,9,1,1,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
1544,0,0,34,0,0,6,0,0,5,13.0,6,0,6,0,5,0,-13.0,2,0,0,0.4350420395985896,0,0,0,0,1
1545,0,2,52,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
1546,0,0,21,-1,0,8,0,0,0,1.0,8,1,8,1,0,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
1547,0,0,43,0,0,2,0,0,8,1.0,2,-1,2,-1,8,0,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
1548,1,2,32,0,0,2,0,0,0,2.0,2,-1,2,-1,0,1,-1.0,1,0,3,0.4350420395985896,0,0,0,0,1
1549,0,2,49,1,0,6,0,0,5,1.0,6,0,3,-1,5,1,-1.0,3,1,2,0.4350420395985896,0,0,0,0,1
1550,1,0,21,-1,0,4,0,0,0,1.0,4,-1,5,0,0,0,-1.0,1,0,1,0.4350420395985896,0,0,0,0,1
1551,1,2,27,0,0,3,0,0,0,0.0,3,-1,3,-1,0,0,0.0,1,0,3,0.4350420395985896,0,0,0,0,1
1552,0,0,20,-1,0,3,0,0,0,1.0,3,-1,6,0,0,0,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
1553,0,5,42,0,0,3,0,0,6,1.0,3,-1,1,-1,6,0,-1.0,1,0,6,0.4350420395985896,0,0,0,0,1
1554,0,0,63,1,0,3,0,0,6,0.0,3,-1,2,-1,6,1,-1.0,24,0,0,0.4350420395985896,0,0,0,0,1
1555,0,3,34,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,0,0,4,0.4350420395985896,0,0,0,0,1
1556,0,0,21,-1,0,10,0,0,1,0.0,10,1,9,1,1,1,0.0,86,1,0,0.4350420395985896,0,0,0,0,1
1557,0,2,27,0,0,2,0,0,1,1.0,2,-1,2,-1,1,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
1558,0,3,29,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,0,4,0.4350420395985896,0,0,0,0,1
1559,0,2,35,0,0,10,0,0,0,1.0,10,1,5,0,0,0,-1.0,15,1,2,0.4350420395985896,0,0,0,0,1
1560,1,0,50,1,0,1,0,0,0,1.0,1,-1,2,-1,0,0,-1.0,1,0,1,0.4350420395985896,0,0,0,0,1
1561,0,2,47,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
1562,0,2,44,0,0,4,0,0,2,3.0,4,-1,1,-1,2,0,-2.0,-1,0,2,0.4350420395985896,0,0,0,0,1
1563,0,0,23,-1,0,3,0,0,0,1.0,3,-1,5,0,0,0,-1.0,12,0,0,0.4350420395985896,0,0,0,0,1
1564,0,2,38,0,0,10,0,0,17,1.0,10,1,8,1,17,1,-1.0,180,0,2,0.4350420395985896,0,0,0,0,1
1565,0,2,44,0,0,3,0,0,2,1.0,3,-1,3,-1,2,1,-1.0,1,1,2,0.4350420395985896,0,0,0,0,1
1566,1,2,52,1,0,2,0,0,0,1.0,2,-1,2,-1,0,1,-1.0,118,1,3,0.4350420395985896,0,0,0,0,1
1567,0,0,21,-1,0,9,0,0,0,1.0,9,1,8,1,0,0,-1.0,0,1,0,0.4350420395985896,0,0,0,0,1
1568,1,2,30,0,0,4,0,0,9,16.0,4,-1,2,-1,9,1,-19.0,4,1,3,0.4350420395985896,0,0,0,0,1
1569,0,2,39,0,0,1,0,0,1,29.0,1,-1,1,-1,1,1,-29.0,29,0,2,0.4350420395985896,0,0,0,0,1
1570,0,2,29,0,0,1,0,0,0,0.0,1,-1,2,-1,0,0,0.0,0,0,2,0.4350420395985896,0,0,0,0,1
1571,0,0,23,-1,0,5,0,0,2,1.0,5,0,8,1,2,1,-1.0,22,1,0,0.4350420395985896,0,0,0,0,1
1572,0,2,26,0,0,5,0,0,0,2.0,5,0,3,-1,0,0,-2.0,0,0,2,0.4350420395985896,0,0,0,0,1
1573,0,2,20,-1,0,2,0,2,1,1.0,2,-1,5,0,1,1,-1.0,1,1,2,0.4350420395985896,0,0,0,0,1
1574,0,0,21,-1,0,5,0,0,0,1.0,5,0,7,0,0,1,-1.0,42,1,0,0.4350420395985896,0,0,0,0,1
1575,0,0,21,-1,0,5,0,0,0,1.0,5,0,8,1,0,1,-1.0,46,0,0,0.4350420395985896,0,0,0,0,1
1576,0,0,23,-1,0,7,0,0,0,1.0,7,0,8,1,0,1,-1.0,2,0,0,0.4350420395985896,0,0,0,0,1
1577,0,0,46,1,0,4,0,0,3,1.0,4,-1,3,-1,3,1,-1.0,2,0,0,0.4350420395985896,0,0,0,0,1
1578,1,0,30,0,0,3,0,0,0,1.0,3,-1,2,-1,0,0,0.0,-1,0,1,0.4350420395985896,0,0,0,0,1
1579,0,2,47,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
1580,0,2,30,0,0,4,0,0,4,25.0,4,-1,2,-1,4,1,-25.0,3,0,2,0.4350420395985896,0,0,0,0,1
1581,0,2,26,0,0,9,0,0,2,1.0,9,1,3,-1,2,1,-1.0,0,1,2,0.4350420395985896,0,0,0,0,1
1582,0,2,40,0,0,3,0,0,1,1.0,3,-1,1,-1,1,1,-1.0,41,0,2,0.4350420395985896,0,0,0,0,1
1583,0,2,42,0,0,5,0,0,3,1.0,5,0,3,-1,3,1,0.0,-1,1,2,0.4350420395985896,0,0,0,0,1
1584,0,0,38,0,0,2,0,0,3,1.0,2,-1,1,-1,3,1,0.0,4,1,0,0.4350420395985896,0,0,0,0,1
1585,0,2,67,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,24,1,2,0.4350420395985896,0,0,0,0,1
1586,0,2,23,-1,0,6,0,0,2,21.0,6,0,7,0,2,1,-20.0,7,0,2,0.4350420395985896,0,0,0,0,1
1587,0,0,40,0,1,8,0,0,15,1.0,8,1,6,0,15,1,-1.0,54,0,0,0.4350420395985896,0,0,0,0,1
1588,0,0,44,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,-1.0,3,0,0,0.4350420395985896,0,0,0,0,1
1589,0,0,37,0,0,7,0,0,10,1.0,7,0,2,-1,10,1,-1.0,0,1,0,0.4350420395985896,0,0,0,0,1
