sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,c_charge_desc_id,two_year_recid
0,0,28,0,0,8,0,0,8,1.0,8,1,7,0,8,1,0.0,20,4,1
0,2,67,1,0,1,0,0,2,5.0,1,-1,1,-1,2,0,-4.0,0,3,1
1,5,22,-1,0,4,0,0,0,1.0,4,-1,5,0,0,1,-1.0,2,1,0
0,2,37,0,0,1,0,0,3,1.0,1,-1,1,-1,3,0,-1.0,0,3,0
0,0,23,-1,0,8,0,0,2,1.0,8,1,8,1,2,0,-1.0,2,4,1
1,0,49,1,0,7,0,0,14,1.0,7,0,3,-1,14,0,-1.0,122,1,1
0,2,32,0,0,7,0,0,9,0.0,7,0,4,-1,9,0,0.0,4,0,1
0,2,41,0,0,6,0,0,9,1.0,6,0,2,-1,9,0,-1.0,32,1,0
0,0,25,0,0,3,0,0,1,1.0,3,-1,3,-1,1,0,0.0,0,1,0
0,2,58,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,0
0,0,44,0,2,9,0,0,19,17.0,9,1,6,0,19,0,-17.0,17,1,1
0,0,28,0,0,4,0,0,1,1.0,4,-1,5,0,1,1,0.0,15,0,0
1,0,39,0,0,5,0,0,0,1.0,5,0,2,-1,0,1,-1.0,2,4,1
0,2,54,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,6,2,0
0,2,43,0,0,4,0,0,0,1.0,4,-1,1,-1,0,0,-1.0,0,4,0
0,0,31,0,0,10,0,0,5,0.0,10,1,10,1,5,0,0.0,0,1,0
0,0,30,0,4,10,1,0,11,0.0,10,1,9,1,11,1,0.0,117,3,0
0,2,27,0,0,4,1,3,4,1.0,4,-1,6,0,4,0,-1.0,1,1,1
0,0,28,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,1,1,1
0,0,24,-1,0,7,0,0,0,1.0,7,0,4,-1,0,0,-1.0,0,3,0
0,2,43,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,4,0
0,0,44,0,0,4,0,0,10,7.0,4,-1,2,-1,10,0,-7.0,5,3,1
0,3,24,-1,0,10,0,0,11,15.0,10,1,8,1,11,1,-15.0,0,3,1
0,0,23,-1,0,3,0,0,0,1.0,3,-1,4,-1,0,1,-1.0,1,3,0
0,2,36,0,0,3,0,0,5,1.0,3,-1,2,-1,5,0,-1.0,0,2,1
0,2,27,0,0,9,0,0,1,1.0,9,1,7,0,1,1,-1.0,1,4,0
0,0,24,-1,0,10,0,0,0,1.0,10,1,9,1,0,1,0.0,1,1,1
0,2,66,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,0
1,2,36,0,0,4,0,1,3,0.0,4,-1,1,-1,3,1,0.0,25,3,0
0,3,53,1,0,8,0,0,9,1.0,8,1,5,0,9,1,-1.0,130,4,1
0,2,23,-1,0,3,0,0,1,0.0,3,-1,4,-1,1,1,0.0,0,3,1
1,0,22,-1,0,7,0,0,0,1.0,7,0,5,0,0,0,0.0,0,1,1
0,3,25,0,0,3,0,1,1,1.0,3,-1,3,-1,1,1,-1.0,0,0,0
0,0,56,1,0,1,0,0,4,1.0,1,-1,1,-1,4,1,-1.0,2,3,0
0,1,51,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1,4,1
1,0,58,1,0,1,0,0,3,1.0,1,-1,1,-1,3,0,-18.0,18,4,0
0,2,24,-1,0,5,1,2,3,0.0,5,0,6,0,3,0,0.0,0,3,0
0,0,22,-1,0,3,0,0,0,1.0,3,-1,6,0,0,1,-1.0,71,1,1
0,2,39,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,0
0,3,20,-1,0,10,0,0,3,1.0,10,1,10,1,3,1,-1.0,42,3,1
0,2,46,1,0,7,0,0,10,1.0,7,0,5,0,10,1,-1.0,73,4,1
0,2,38,0,0,1,0,0,1,27.0,1,-1,1,-1,1,1,-27.0,0,3,1
0,2,23,-1,0,8,0,0,0,0.0,8,1,9,1,0,0,0.0,3,0,1
0,5,39,0,0,5,0,0,6,1.0,5,0,1,-1,6,1,-1.0,26,4,0
0,0,25,0,0,8,0,0,0,0.0,8,1,6,0,0,1,0.0,1,1,0
0,0,31,0,0,9,0,0,19,1.0,9,1,9,1,19,1,-1.0,0,4,1
1,0,25,0,0,3,0,0,1,1.0,3,-1,3,-1,1,0,-1.0,0,1,1
0,0,26,0,0,6,0,0,6,1.0,6,0,6,0,6,1,-1.0,1,4,0
0,0,25,0,0,9,0,1,2,1.0,9,1,8,1,2,1,-1.0,274,4,0
0,2,37,0,0,8,0,0,11,0.0,8,1,2,-1,11,1,0.0,1,4,1
0,0,36,0,0,1,0,0,0,3.0,1,-1,1,-1,0,1,-3.0,0,4,0
0,0,26,0,0,6,0,0,1,1.0,6,0,7,0,1,1,0.0,0,3,1
0,5,21,-1,0,2,2,0,3,1.0,2,-1,4,-1,3,1,-1.0,0,4,1
0,0,35,0,0,4,0,0,7,24.0,4,-1,2,-1,7,1,-23.0,0,1,1
0,0,22,-1,0,4,0,0,2,1.0,4,-1,6,0,2,1,-1.0,1,3,1
0,2,25,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,0.0,0,1,0
0,3,36,0,0,1,0,0,0,7.0,1,-1,1,-1,0,0,-7.0,1,0,0
0,0,24,-1,0,7,0,0,2,1.0,7,0,7,0,2,0,-1.0,12,4,1
0,0,21,-1,0,9,0,1,0,1.0,9,1,9,1,0,1,-1.0,0,4,1
0,2,32,0,2,9,0,1,15,1.0,9,1,6,0,15,1,-1.0,70,3,1
0,0,33,0,0,2,0,0,2,1.0,2,-1,2,-1,2,0,0.0,-1,1,1
0,0,33,0,0,9,0,0,10,0.0,9,1,6,0,10,1,0.0,2,3,1
0,2,29,0,0,3,0,0,0,3.0,3,-1,1,-1,0,0,-2.0,0,4,0
0,2,50,1,0,3,0,0,8,1.0,3,-1,2,-1,8,1,-1.0,172,3,0
0,0,33,0,0,8,0,0,14,1.0,8,1,5,0,14,1,-1.0,2,4,1
0,0,37,0,0,8,1,0,13,1.0,8,1,9,1,13,1,-1.0,0,2,1
0,0,27,0,0,7,0,0,9,1.0,7,0,5,0,9,1,-1.0,24,4,1
0,0,27,0,0,1,0,0,0,1.0,1,-1,2,-1,0,0,-1.0,1,1,0
0,3,21,-1,0,5,0,0,1,1.0,5,0,5,0,1,0,-1.0,0,3,1
0,0,58,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,60,4,0
0,0,27,0,0,8,0,0,4,1.0,8,1,5,0,4,1,-1.0,33,0,0
0,2,28,0,0,7,0,0,1,1.0,7,0,4,-1,1,1,-1.0,30,3,1
1,2,31,0,0,3,0,0,0,5.0,3,-1,2,-1,0,0,-5.0,0,1,0
0,0,24,-1,0,7,0,0,3,1.0,7,0,7,0,3,0,-1.0,6,4,0
0,0,26,0,0,9,0,0,6,0.0,9,1,9,1,6,1,0.0,18,3,1
0,2,43,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,0,0
0,0,22,-1,0,6,0,0,3,1.0,6,0,5,0,3,1,0.0,1,1,1
0,0,23,-1,0,5,0,0,0,1.0,5,0,6,0,0,1,-1.0,3,4,0
0,2,42,0,0,4,0,0,0,1.0,4,-1,1,-1,0,0,-1.0,0,3,0
0,0,30,0,0,10,3,0,18,1.0,10,1,8,1,18,0,-1.0,17,1,0
0,0,29,0,0,9,0,0,1,1.0,9,1,7,0,1,1,-1.0,290,4,0
0,2,38,0,0,4,0,0,2,0.0,4,-1,2,-1,2,1,0.0,47,4,1
0,2,26,0,0,4,0,1,3,4.0,4,-1,4,-1,3,0,-4.0,2,4,0
0,0,51,1,0,7,0,0,5,523.0,7,0,5,0,5,0,0.0,4,4,0
0,5,36,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,-1,1,0
0,3,62,1,0,1,0,0,0,3.0,1,-1,1,-1,0,0,-2.0,1,1,0
0,0,23,-1,0,3,0,0,0,1.0,3,-1,4,-1,0,1,0.0,0,4,1
0,0,34,0,0,5,0,0,7,1.0,5,0,3,-1,7,1,-1.0,0,4,1
0,0,35,0,0,2,0,0,1,1320.0,2,-1,1,-1,1,0,-1.0,1,4,0
0,2,22,-1,0,3,0,0,0,0.0,3,-1,5,0,0,1,0.0,3,0,0
0,0,29,0,0,10,0,0,10,1.0,10,1,8,1,10,0,-1.0,108,1,1
0,0,40,0,0,2,0,0,0,3.0,2,-1,1,-1,0,1,-3.0,1,2,0
0,0,36,0,0,2,0,0,2,0.0,2,-1,1,-1,2,1,0.0,0,3,0
0,0,26,0,0,8,0,0,8,0.0,8,1,5,0,8,1,0.0,0,4,1
0,0,25,0,0,3,0,0,1,23.0,3,-1,4,-1,1,1,-23.0,0,4,1
0,2,69,1,0,1,0,0,0,3.0,1,-1,1,-1,0,0,-3.0,0,3,0
0,0,27,0,0,4,1,0,1,1.0,4,-1,3,-1,1,1,-1.0,8,4,0
0,2,20,-1,0,5,0,0,0,0.0,5,0,9,1,0,1,0.0,1,4,1
0,0,27,0,0,1,0,0,1,2.0,1,-1,2,-1,1,1,-2.0,2,0,0
1,0,24,-1,0,6,0,0,6,1.0,6,0,7,0,6,0,-1.0,310,4,0
0,2,42,0,0,1,0,0,0,7.0,1,-1,1,-1,0,1,-7.0,2,1,0
0,2,25,0,0,3,0,0,1,1.0,3,-1,2,-1,1,1,-1.0,1,4,0
0,0,25,0,0,4,0,0,0,1.0,4,-1,4,-1,0,1,-1.0,7,4,0
0,0,22,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,0,3,0
0,2,21,-1,0,4,0,0,0,1.0,4,-1,7,0,0,1,-1.0,0,4,0
0,0,30,0,0,2,0,0,1,0.0,2,-1,3,-1,1,0,0.0,1,1,0
0,2,46,1,0,5,0,0,9,1.0,5,0,2,-1,9,0,0.0,4,1,0
0,0,26,0,0,7,0,0,2,0.0,7,0,7,0,2,0,0.0,0,1,0
0,0,33,0,0,5,0,0,0,0.0,5,0,6,0,0,1,0.0,0,4,1
0,0,40,0,0,1,0,0,1,2.0,1,-1,2,-1,1,0,-1.0,1,1,0
0,2,34,0,0,4,0,0,0,1.0,4,-1,3,-1,0,1,-1.0,28,3,0
0,2,22,-1,0,2,0,0,1,1.0,2,-1,3,-1,1,1,-1.0,36,4,1
0,3,28,0,0,5,0,0,3,1.0,5,0,5,0,3,0,-1.0,0,4,0
0,0,31,0,0,3,0,0,4,1.0,3,-1,2,-1,4,0,-1.0,1,1,1
0,2,59,1,0,1,0,0,3,0.0,1,-1,1,-1,3,0,0.0,1,3,1
0,4,37,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,0,2,0
0,0,50,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,2,1,0
0,0,57,1,0,5,0,0,8,1.0,5,0,2,-1,8,1,-1.0,99,1,1
0,0,31,0,0,5,0,0,5,1.0,5,0,5,0,5,0,-1.0,0,1,0
0,0,44,0,0,8,0,0,9,28.0,8,1,6,0,9,1,-28.0,25,4,0
0,0,48,1,0,9,0,0,5,1.0,9,1,2,-1,5,1,-1.0,242,3,1
1,2,25,0,0,4,0,0,0,1.0,4,-1,3,-1,0,1,-1.0,1,4,0
0,0,51,1,0,3,0,0,5,4984.0,3,-1,3,-1,5,0,-1.0,0,4,0
0,2,50,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,4,1
0,2,57,1,0,1,0,0,2,11.0,1,-1,1,-1,2,1,-11.0,2,4,0
0,2,55,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,3,0
0,0,59,1,0,3,0,0,4,2.0,3,-1,1,-1,4,1,-2.0,1,3,1
1,0,42,0,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,0,1,0
0,3,20,-1,2,8,0,0,2,21.0,8,1,9,1,2,1,-21.0,21,4,1
0,5,21,-1,0,4,0,0,0,1.0,4,-1,5,0,0,1,-1.0,28,3,0
0,0,32,0,0,9,0,0,21,1.0,9,1,8,1,21,1,-1.0,64,4,1
1,3,24,-1,0,4,0,0,0,0.0,4,-1,4,-1,0,0,0.0,0,1,0
0,0,42,0,0,4,0,0,1,1.0,4,-1,2,-1,1,1,0.0,1,4,0
0,0,29,0,0,8,0,0,8,0.0,8,1,4,-1,8,1,-1.0,13,4,1
0,0,21,-1,0,6,0,0,1,1.0,6,0,6,0,1,1,-1.0,7,4,0
0,2,58,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,0,3,0
0,0,22,-1,0,7,0,1,1,0.0,7,0,8,1,1,1,0.0,0,3,1
0,2,46,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0,1,1
0,2,50,1,0,2,0,0,0,0.0,2,-1,1,-1,0,0,0.0,14,1,1
0,0,46,1,0,9,0,0,2,1.0,9,1,4,-1,2,1,-1.0,0,4,0
1,0,44,0,0,8,1,0,11,1.0,8,1,5,0,11,1,-1.0,15,3,1
0,0,35,0,0,5,0,0,4,1.0,5,0,6,0,4,0,-1.0,29,1,0
0,0,30,0,0,9,1,0,14,1.0,9,1,7,0,14,1,-1.0,2,4,1
0,0,42,0,0,5,0,0,2,1.0,5,0,4,-1,2,1,-1.0,0,3,0
0,0,46,1,0,1,0,0,5,1.0,1,-1,1,-1,5,1,-1.0,202,4,1
0,0,42,0,0,10,0,0,0,0.0,10,1,6,0,0,1,0.0,34,0,1
0,2,29,0,0,10,0,0,7,1.0,10,1,8,1,7,1,-1.0,1,1,1
0,0,32,0,0,4,0,1,8,1.0,4,-1,2,-1,8,1,-1.0,4,1,0
0,5,31,0,0,6,0,0,5,1.0,6,0,4,-1,5,1,-1.0,3,4,0
1,0,33,0,0,1,0,0,1,1.0,1,-1,2,-1,1,0,-1.0,1,1,0
0,2,25,0,0,4,0,0,4,1.0,4,-1,4,-1,4,1,-1.0,183,1,0
1,0,33,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,1,0
0,3,21,-1,0,5,0,0,1,1.0,5,0,9,1,1,1,-1.0,0,4,0
0,2,35,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,49,3,1
0,0,56,1,0,1,0,0,1,22.0,1,-1,1,-1,1,1,-22.0,2,4,0
0,2,38,0,0,3,0,0,0,1.0,3,-1,1,-1,0,0,-1.0,2,1,1
1,0,40,0,0,1,0,0,4,1.0,1,-1,1,-1,4,0,-1.0,1,4,0
0,0,28,0,0,4,0,1,4,1.0,4,-1,3,-1,4,1,-1.0,1,4,0
0,0,51,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,1,0
0,0,35,0,0,2,0,0,2,1.0,2,-1,2,-1,2,0,-1.0,1,1,0
0,0,61,1,0,2,0,0,5,13.0,2,-1,1,-1,5,1,-13.0,12,3,0
0,0,25,0,0,3,0,0,0,0.0,3,-1,4,-1,0,1,0.0,1,0,0
0,0,25,0,0,7,0,0,4,1.0,7,0,3,-1,4,1,-1.0,0,4,1
0,0,26,0,0,5,0,0,0,1.0,5,0,4,-1,0,0,0.0,0,4,0
0,2,42,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,2,1,0
1,0,25,0,0,4,0,0,1,10.0,4,-1,4,-1,1,1,-10.0,0,4,0
0,0,26,0,0,10,1,0,13,207.0,10,1,9,1,13,0,-1.0,-1,4,1
0,0,31,0,0,7,0,0,9,1.0,7,0,3,-1,9,1,-1.0,0,0,0
0,2,35,0,0,2,0,1,1,1.0,2,-1,1,-1,1,1,-1.0,1,3,0
0,2,34,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,116,2,0
1,2,33,0,0,2,0,0,1,1.0,2,-1,2,-1,1,0,-1.0,0,1,0
0,0,30,0,0,2,0,1,3,1.0,2,-1,2,-1,3,1,-1.0,0,1,0
1,0,50,1,0,4,0,0,7,1.0,4,-1,1,-1,7,0,-1.0,1,1,0
0,0,21,-1,0,5,0,0,0,1.0,5,0,7,0,0,1,-1.0,50,1,0
0,3,31,0,0,10,0,0,16,1.0,10,1,6,0,16,1,0.0,482,4,1
0,0,31,0,0,7,0,0,2,1.0,7,0,3,-1,2,1,-1.0,3,3,1
1,0,23,-1,0,4,0,0,0,1.0,4,-1,4,-1,0,0,-1.0,0,1,0
0,0,25,0,0,6,0,0,1,0.0,6,0,6,0,1,1,0.0,1,4,0
1,2,24,-1,0,5,0,0,1,1.0,5,0,4,-1,1,1,-1.0,1,4,0
0,0,31,0,0,10,0,0,13,1.0,10,1,9,1,13,0,-1.0,0,3,1
0,0,60,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,2,4,0
0,0,30,0,0,2,0,0,2,1.0,2,-1,3,-1,2,1,-1.0,0,4,0
1,5,32,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,0
0,2,46,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,-1,3,0
0,2,21,-1,0,4,0,1,0,1.0,4,-1,5,0,0,0,-1.0,0,1,1
0,0,35,0,0,8,0,0,0,1.0,8,1,2,-1,0,1,-1.0,1,3,0
0,3,34,0,0,3,0,0,2,1.0,3,-1,2,-1,2,1,-1.0,9,4,1
0,1,41,0,0,8,0,0,2,1.0,8,1,2,-1,2,1,-1.0,161,4,1
0,0,23,-1,0,10,0,0,1,1.0,10,1,10,1,1,1,-1.0,15,4,1
0,0,23,-1,0,6,0,0,3,1.0,6,0,5,0,3,1,-1.0,1,4,1
0,0,28,0,0,4,0,0,2,0.0,4,-1,3,-1,2,0,0.0,2,2,0
0,3,21,-1,0,4,0,0,0,1.0,4,-1,6,0,0,1,0.0,0,3,1
0,2,46,1,0,4,0,1,2,1.0,4,-1,1,-1,2,0,-1.0,3,3,0
0,0,56,1,0,2,0,0,1,1.0,2,-1,1,-1,1,1,-1.0,0,4,0
0,3,40,0,0,5,0,0,8,1.0,5,0,2,-1,8,1,-1.0,0,3,1
0,3,30,0,0,3,0,0,5,1.0,3,-1,2,-1,5,1,-1.0,2,4,1
0,0,24,-1,0,4,0,0,1,1.0,4,-1,6,0,1,0,-1.0,0,1,1
1,2,33,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,0
0,2,48,1,0,8,0,0,2,1.0,8,1,5,0,2,0,-1.0,4,4,0
0,0,33,0,0,6,0,0,11,1.0,6,0,2,-1,11,1,-1.0,44,3,1
0,3,25,0,0,7,0,0,0,1.0,7,0,5,0,0,1,-1.0,0,0,0
0,0,30,0,0,5,1,1,7,1.0,5,0,3,-1,7,1,-1.0,0,4,1
0,3,37,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,-1.0,2,4,1
1,2,43,0,0,8,0,0,7,21.0,8,1,4,-1,7,1,-21.0,8,2,0
0,2,32,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,0.0,1,4,0
0,5,33,0,0,7,0,0,3,1.0,7,0,2,-1,3,1,-1.0,0,4,0
0,5,39,0,0,2,1,0,4,31.0,2,-1,1,-1,4,1,-30.0,0,0,1
0,2,49,1,0,1,0,0,4,16.0,1,-1,2,-1,4,1,-11.0,5,1,0
0,2,24,-1,0,4,0,0,0,1.0,4,-1,5,0,0,1,-1.0,18,1,0
0,0,26,0,0,9,0,0,1,1.0,9,1,8,1,1,1,0.0,-1,4,0
0,2,42,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,1,1,0
0,0,22,-1,0,6,0,0,1,1.0,6,0,6,0,1,1,-1.0,6,4,1
0,3,36,0,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,0,4,0
0,2,29,0,0,7,0,1,7,1.0,7,0,6,0,7,0,-1.0,27,1,1
0,2,39,0,0,3,0,0,0,0.0,3,-1,3,-1,0,0,0.0,18,1,0
0,0,27,0,0,6,2,1,13,0.0,6,0,3,-1,13,1,0.0,14,4,1
0,2,38,0,0,5,0,0,2,1.0,5,0,3,-1,2,1,-1.0,7,3,1
0,2,20,-1,0,2,0,0,0,0.0,2,-1,5,0,0,1,-1.0,3,4,1
0,0,25,0,2,10,0,0,4,1.0,10,1,7,0,4,1,-1.0,86,4,1
0,2,53,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,0
1,0,27,0,0,8,0,0,0,1.0,8,1,4,-1,0,0,-1.0,6,1,1
0,5,21,-1,0,5,0,0,0,1.0,5,0,8,1,0,1,-1.0,6,4,1
0,2,50,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,5,2,1
0,0,41,0,0,5,0,0,4,1.0,5,0,2,-1,4,1,-1.0,0,2,0
0,2,22,-1,0,8,0,2,5,2.0,8,1,6,0,5,1,-2.0,4,3,1
0,2,22,-1,0,7,0,2,0,1.0,7,0,6,0,0,1,-1.0,2,4,1
0,0,25,0,0,5,0,0,2,1.0,5,0,3,-1,2,1,-1.0,26,3,0
0,0,42,0,0,4,0,0,1,1.0,4,-1,3,-1,1,1,-1.0,1,4,1
0,5,51,1,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,1,4,0
0,0,24,-1,0,3,0,1,0,1.0,3,-1,5,0,0,1,0.0,-1,3,0
0,0,37,0,0,4,0,0,4,0.0,4,-1,2,-1,4,1,0.0,92,4,0
0,2,37,0,0,1,0,0,0,3.0,1,-1,1,-1,0,0,-3.0,0,3,0
1,5,27,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,0,1,0
0,5,21,-1,0,6,0,0,0,1.0,6,0,6,0,0,1,-1.0,5,1,0
0,0,35,0,0,1,0,0,1,0.0,1,-1,1,-1,1,1,0.0,1,1,1
1,2,24,-1,0,8,0,0,0,1.0,8,1,5,0,0,1,-1.0,36,3,0
0,2,49,1,0,1,0,0,2,1.0,1,-1,1,-1,2,0,-1.0,1,4,0
0,0,38,0,0,6,0,0,9,4.0,6,0,8,1,9,1,-5.0,2,4,0
0,5,61,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,3,0
1,0,30,0,0,2,0,0,0,0.0,2,-1,2,-1,0,0,0.0,0,1,0
0,0,22,-1,0,6,0,0,3,1.0,6,0,5,0,3,1,-1.0,128,1,0
0,0,25,0,0,7,0,0,0,1.0,7,0,3,-1,0,1,-1.0,1,4,1
1,3,30,0,0,3,0,0,3,1.0,3,-1,2,-1,3,0,-1.0,1,1,1
0,2,52,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,3,0
0,2,26,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,0,1,0
0,5,26,0,0,4,0,0,0,1.0,4,-1,2,-1,0,0,-1.0,1,1,0
0,2,45,1,0,9,0,0,9,1.0,9,1,4,-1,9,1,-1.0,54,4,1
0,0,20,-1,0,9,0,0,0,1.0,9,1,7,0,0,1,-1.0,0,4,1
0,0,29,0,0,8,0,0,4,2.0,8,1,9,1,4,1,-1.0,80,4,0
0,2,43,0,0,6,0,0,1,1.0,6,0,4,-1,1,1,-1.0,69,4,1
0,2,26,0,0,5,0,0,2,1.0,5,0,6,0,2,1,-1.0,0,4,0
1,0,46,1,0,4,0,0,4,0.0,4,-1,3,-1,4,1,-1.0,0,4,0
1,0,46,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,4,0
0,0,29,0,0,10,0,0,12,1.0,10,1,7,0,12,1,-1.0,5,3,1
0,2,41,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,-1,4,0
1,0,25,0,0,7,0,0,5,1.0,7,0,3,-1,5,1,-1.0,0,4,0
0,0,23,-1,1,7,0,0,2,1.0,7,0,5,0,2,1,-1.0,18,3,0
0,2,30,0,0,3,0,0,0,1.0,3,-1,2,-1,0,0,-1.0,0,4,0
0,2,34,0,0,6,0,0,1,1.0,6,0,4,-1,1,1,-1.0,2,4,0
0,2,70,1,0,1,0,0,11,13.0,1,-1,1,-1,11,1,-13.0,12,3,1
0,2,52,1,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,1,4,0
0,0,51,1,0,2,0,0,4,26.0,2,-1,2,-1,4,0,-26.0,7,4,0
1,4,45,1,0,10,0,0,15,1.0,10,1,9,1,15,1,-1.0,1,4,1
0,0,55,1,0,6,0,0,21,1.0,6,0,5,0,21,1,0.0,85,1,1
1,2,49,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1,4,0
1,2,47,1,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,0,1,0
0,0,27,0,0,2,0,0,0,0.0,2,-1,3,-1,0,0,0.0,1,1,0
0,2,25,0,0,7,2,0,5,3.0,7,0,4,-1,5,0,-3.0,0,3,1
0,0,21,-1,0,10,1,0,1,0.0,10,1,9,1,1,1,0.0,59,4,1
0,0,37,0,0,10,0,1,26,1.0,10,1,8,1,26,1,-1.0,1,4,1
0,0,21,-1,0,9,0,0,1,1.0,9,1,9,1,1,1,-1.0,49,3,1
0,0,21,-1,0,6,0,0,0,2.0,6,0,6,0,0,1,-2.0,1,4,0
0,0,25,0,0,10,0,0,4,1.0,10,1,9,1,4,1,0.0,0,3,1
1,0,27,0,0,5,0,0,3,1.0,5,0,3,-1,3,1,-1.0,1,2,1
0,2,30,0,0,4,0,0,3,1.0,4,-1,4,-1,3,1,-1.0,12,0,1
0,2,70,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,4,0
0,2,37,0,0,9,0,0,11,1.0,9,1,4,-1,11,1,-1.0,0,3,1
0,0,46,1,0,5,0,0,5,0.0,5,0,7,0,5,1,0.0,2,2,1
0,5,40,0,0,1,0,0,4,1.0,1,-1,1,-1,4,0,-1.0,2,1,1
0,0,43,0,0,4,0,0,18,1.0,4,-1,3,-1,18,1,-1.0,9,4,1
0,0,38,0,0,6,0,0,15,1.0,6,0,5,0,15,1,0.0,55,1,0
0,0,29,0,0,4,0,0,0,1.0,4,-1,2,-1,0,1,0.0,0,3,0
0,0,37,0,0,2,0,0,8,0.0,2,-1,3,-1,8,0,0.0,1,0,1
0,3,38,0,0,4,0,0,3,21.0,4,-1,1,-1,3,1,-21.0,0,3,0
1,2,27,0,0,3,0,0,0,4.0,3,-1,2,-1,0,1,-4.0,0,3,0
1,5,20,-1,0,5,0,0,0,1.0,5,0,7,0,0,0,0.0,10,1,1
0,3,44,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,3,0
0,2,31,0,0,5,0,0,6,1.0,5,0,5,0,6,0,-1.0,1,1,0
0,0,29,0,0,2,0,0,3,1.0,2,-1,3,-1,3,1,-1.0,1,4,1
1,0,30,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,0,1,0
1,2,25,0,0,5,0,0,2,25.0,5,0,3,-1,2,1,-25.0,11,4,1
0,0,40,0,0,2,0,0,3,1.0,2,-1,1,-1,3,1,-1.0,1,4,0
0,2,33,0,0,3,0,0,1,1.0,3,-1,2,-1,1,0,0.0,1,4,0
0,2,26,0,0,5,0,0,5,1.0,5,0,4,-1,5,1,-1.0,1,2,1
0,3,31,0,0,3,1,0,1,0.0,3,-1,5,0,1,0,0.0,1,3,0
0,2,61,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0,4,0
0,2,30,0,0,4,0,0,2,1.0,4,-1,3,-1,2,1,-1.0,0,0,0
0,2,62,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,2,1,0
1,2,27,0,0,8,0,0,4,13.0,8,1,7,0,4,0,8.0,54,0,1
0,2,48,1,0,6,0,0,9,1.0,6,0,1,-1,9,1,-1.0,1,4,0
